Tweet ID,Tweet_count,Username,Text,Created At,Retweets,Likes,User Bio,Follower Count,Following Count,Replies,Location,Age,Gender,Hashtags
1079161468585721856,11,MMNewzz™,Natalie Portman: I Was Sexualized As A Child Star https://t.co/igjQCnb9Nk #news #politics #opinion https://t.co/TrP1FOBPIy,Sat Dec 29 23:45:18 +0000 2018,1,0,"News, politics, REAL science.
Offensive shitposter if you're a pansy. 
No DM's!
Tweets will auto-delete.
Use your brain, it's not illegal (yet).",12092,11647,0,Florida,Unknown,Unknown,"['news', 'politics', 'opinion']"
1079161236019994625,12,Political Reporter,"Photos: Ohio man says iPhone XS Max caught fire and exploded in his pocket - 9to5Mac
https://t.co/7gMCcB4KFs
#Politics #News #World #PoliticsToday #Breaking #Political #USA #RT #politicalreporter",Sat Dec 29 23:44:23 +0000 2018,1,1,We are here to share the most important #USA and #WORLD news! We post #Politics and #Business #news.,1453,2648,0,United States of America,Unknown,Unknown,"['Politics', 'News', 'World', 'PoliticsToday', 'Breaking', 'Political', 'USA', 'RT', 'politicalreporter']"
1079161231150407680,13,Political Reporter,"John Wall's uncertain future means more responsibility for... - The Athletic
https://t.co/K8Spm5U9cH
#Politics #News #World #PoliticsToday #Breaking #Political #USA #RT #politicalreporter",Sat Dec 29 23:44:22 +0000 2018,1,1,We are here to share the most important #USA and #WORLD news! We post #Politics and #Business #news.,1453,2648,0,United States of America,Unknown,Unknown,"['Politics', 'News', 'World', 'PoliticsToday', 'Breaking', 'Political', 'USA', 'RT', 'politicalreporter']"
1079161221792722944,14,Post Brexit Politics,Council 'nowhere near ready for Hard Brexit' - Fermanagh Herald: Council 'nowhere near ready for… https://t.co/ky3bomfC42 #News #Politics,Sat Dec 29 23:44:19 +0000 2018,0,0,Post Brexit Politics,23089,24048,0,United Kingdom,Unknown,Unknown,"['News', 'Politics']"
1079161218588389376,15,Post Brexit Politics,Cross-party move to stop the clock on hard Brexit - The Guardian: Cross-party move to stop the… https://t.co/7jt5lQKJj0 #News #Politics,Sat Dec 29 23:44:19 +0000 2018,1,1,Post Brexit Politics,23089,24048,0,United Kingdom,Unknown,Unknown,"['News', 'Politics']"
1079160540524613632,16,POLITICAL HEDGE,"✔️ Border Patrol To Conduct Medical Checks On Every Child In Custody Following Recent Deaths 

https://t.co/kramY9dPnP  
 Originally Shared on December 26, 2018@12:03pm #Politics",Sat Dec 29 23:41:37 +0000 2018,0,0,"ELON IS MY NEW BOSS

Sharing Hot Takes on: Business + Political News.",70552,59567,0,Everywhere,Unknown,Unknown,['Politics']
1079160394613059584,17,Qwaga,"2019 is the year that things got bumpy...

#infosec #trust #politics",Sat Dec 29 23:41:02 +0000 2018,1,3,😇,271,217,1,polymorphic stream of bytecode,Unknown,Unknown,"['infosec', 'trust', 'politics']"
1079160293152960513,18,SUJ 🦬,"Bring 'em Hell @NancyPelosi.
#BlueWave 🌊🇺🇸 https://t.co/QzunQCS70J",Sat Dec 29 23:40:38 +0000 2018,0,0,Brown. Immigrant. Queer (He/him preferred). Progressive. Lifelong learner. ✊🏽🌈🗽🕌🇺🇸♻️♿️🚺 #BillsMafia *Views do not reflect any employers*,523,777,0,United States,Unknown,Unknown,['BlueWave']
1079157866932531201,19,Leslie,"This is wonderful news! Please get rid of Citizens United (aka: Mercers and Kocks)!!! Democrats are amazing; they actually work and get things done. #GoNancyGo. #BlueWave  #BlueTsunami2020 
🌊🌀🦉🌀🌊",Sat Dec 29 23:30:59 +0000 2018,0,0,"Earth is The Garden of Eden. Proud Feminist. Anti-Racism, 58/Happily Married ❤️Nature/Animals. #Resist #VoteBlueNoMatterWho #BidenHarris2024 #PRU #NRAownsGOP",10244,11293,0,"California, USA",Unknown,Unknown,"['GoNancyGo', 'BlueWave', 'BlueTsunami2020']"
1079157852868997120,20,Denise Wu,@politico Trump got killed by #BlueWave,Sat Dec 29 23:30:56 +0000 2018,0,0,"Single issue voter, protect democracy. Taiwanese-American not Chinese.",29860,646,0,United States,Unknown,Unknown,['BlueWave']
1079157766852407296,21,Class Autonomy,"Check out my other insta specifically devoted to PhD research themes oldesttrickinthebook // https://t.co/OB8WbEdOB0

#politics #motivation #good #instagood #instamood #instapic… https://t.co/gVIwl5HXEm",Sat Dec 29 23:30:36 +0000 2018,0,0,No upward class mobility on a dead planet.,733,3512,0,Unknown,Unknown,Unknown,"['politics', 'motivation', 'good', 'instagood', 'instamood', 'instapic']"
1079157740558118912,22,Indian News,Domicile case: Gujarat reiterates that Indian citizenship a must  #news #politics #headlines #indianNews #india https://t.co/HkKbBjnS0i,Sat Dec 29 23:30:29 +0000 2018,0,0,It’s our job to tell the most difficult stories of India,2031,27,0,India,Unknown,Unknown,"['news', 'politics', 'headlines', 'indianNews', 'india']"
1079157617191055360,23,Economic Times,#View: Keep #politics out of the #TripleTalaq issue  https://t.co/7fBkkejEz7 https://t.co/ovM0fioeY6,Sat Dec 29 23:30:00 +0000 2018,1,2,"The Economic Times (Official) India's No. 1 Destination for Business News, Economy and Politics | A Times Internet Product
📧:feedback@economictimes.com",4395372,47,0,Unknown,Unknown,Unknown,"['View', 'politics', 'TripleTalaq']"
1079157272977256449,24,POLITICAL HEDGE,"✔️ How partial shutdown of U.S. government could play out 

https://t.co/qD3XUd919v  
 Originally Shared on December 27, 2018@7:36am #Politics",Sat Dec 29 23:28:38 +0000 2018,0,0,"ELON IS MY NEW BOSS

Sharing Hot Takes on: Business + Political News.",70552,59567,0,Everywhere,Unknown,Unknown,['Politics']
1079156625250967552,25,Ryan Anderson,And she’s wise with her personal brand!   If this is what young congresspeople bring going forward - in addition to their articulate ideas -  then I’m excited...  #brand @aoc #politics,Sat Dec 29 23:26:03 +0000 2018,0,4,"elk river MN, meat & potatoes, optimist, ui/ux expert, entrepreneur, founder of Alchemy50, father & husband, techstars mentor, #brooklyn.",147,416,0,"New York, NY",Unknown,Unknown,"['brand', 'politics']"
1079156147221942272,26,Bitsonline.com,Crypto Mining Theft Snafu: Georgia Politico Jailed on Insurance Fraud - @williamsforga @DiaryofaMadeMan @lopp #Politics #Cryptocurrency #Mining #Georgia #crime #news  https://t.co/UkchNHZrtm via @wpeaster,Sat Dec 29 23:24:09 +0000 2018,0,0,SIgn-up to our newsletters to get the latest unbiased #Bitcoin and #Blockchain technology #news today! https://t.co/sXHxVs0CUA,2376,175,0,Unknown,Unknown,Unknown,"['Politics', 'Cryptocurrency', 'Mining', 'Georgia', 'crime', 'news']"
1079156145116332032,27,Nick van der Graaf CiCH 🌐🎥,"#WhereWasHeRadicalized #politics #democracy
The last thing I want in a political leader is the claim God talks to them.",Sat Dec 29 23:24:09 +0000 2018,0,0,"Former journo, current documentary film maker. 2nd wave feminist. Pro-choice♀️ Believer in democracy & the free exchange of ideas",955,2368,0,"Peterborough, Canada🇨🇦 ",Unknown,Unknown,"['WhereWasHeRadicalized', 'politics', 'democracy']"
1079156000362582017,28,POLITICAL HEDGE,"✔️ Fed draws White House fire as it prepares to raise rates 

https://t.co/tZauxFt98M  
 Originally Shared on December 17, 2018@11:39am #Politics",Sat Dec 29 23:23:34 +0000 2018,0,1,"ELON IS MY NEW BOSS

Sharing Hot Takes on: Business + Political News.",70552,59567,0,Everywhere,Unknown,Unknown,['Politics']
1079155944175648768,29,Mori,"@JeffreyASachs They are not winning the argument; they are bypassing the argument by importing people sympathetic to their take on things.

Any analysis of #politics that fails to account for changing demographics will fail. @Steve_Sailer, @vdare, @SteveKingIA have been talking about this.",Sat Dec 29 23:23:21 +0000 2018,0,6,"Everyone is self-made. Few will admit it.
#SDL

""Mori is married to excellence."" - @TE_Anubis",3042,1898,0,• Tell me a story •,Unknown,Unknown,['politics']
1079155763782868993,30,POLITICAL HEDGE,"✔️ Judge blasts Trump ex-adviser Flynn, delays sentencing in Mueller case 

https://t.co/oca6MWELBs  
 Originally Shared on December 18, 2018@12:36pm #Politics",Sat Dec 29 23:22:38 +0000 2018,0,0,"ELON IS MY NEW BOSS

Sharing Hot Takes on: Business + Political News.",70552,59567,0,Everywhere,Unknown,Unknown,['Politics']
1079154647208607747,31,Anykey,"Yes there is going to be fragmentation within the United States...

This recent round of broken government and voter fraud is dividing us in the face of increased global distrust

Texas may get its wish and go rogue ;)

#infosec #politics and the #breaking of the #US #gov https://t.co/nh5RHaqOxu",Sat Dec 29 23:18:12 +0000 2018,1,1,#ArtificialIntelligence #Security ๏̯͡๏﴿ #Ethics Exploring all aspects of AI including defense #InfoSec [ɴᴏᴛ-ᴀ-ʜᴀᴄᴋᴇʀ] #AI #ML #DL AI Brainstorm since 2014,8284,9568,1,North America,Unknown,Unknown,"['infosec', 'politics', 'breaking', 'US', 'gov']"
1079154512378585088,32,Bella🎭🇺🇦,@brianschatz There should be a mandatory intelligence &amp; psychological test for starters if anyone fathoms to become president; not a talk show host reject that rants and raves like a spoiled child. #Politics #USFail,Sat Dec 29 23:17:40 +0000 2018,0,0,"#Writer, activist, #atheist, educator,  #foodie, #Trancefamily, traveling, theatre, art, #EndIdeologiesNow #Endreligiousprivilegenow #WearADamnMask",887,2197,0,Paradise ,Unknown,Unknown,"['Politics', 'USFail']"
1079154121309999104,33,RonSupportsYou,"Beto has an excellent chance of becoming a vice presidential nominee. For president, we need someone with more experience, and someone who recently won an election. #politics",Sat Dec 29 23:16:06 +0000 2018,0,2,"Politics, technology, television, music, comedy, and much more, by Ron Feiertag",15949,15749,0,California,Unknown,Unknown,['politics']
1079153392453218304,34,Gary Wm Myers,"Liberals and Conservatives and the Fear of God

#politics #rightwing #leftwing #liberal #conservative #Democrats #Republicans #FearofGod #awe #reverence #NewAgePsychobabble #terror #JudgmentDay #JesusChrist #poor #suffering #prayer #criticism #forgiveness https://t.co/JyAUqYMhua https://t.co/KWtvEbdKQ7",Sat Dec 29 23:13:13 +0000 2018,0,0,"#Christian, Ret'd Climate specialist, like to #write, #sing, guitar, read, pray & truth. #CSAsurvivor/blogger. Practice humility as VcrCanucks fan. NoDMs/porn",13806,15147,0,"Abbotsford, British Columbia",Unknown,Unknown,"['politics', 'rightwing', 'leftwing', 'liberal', 'conservative', 'Democrats', 'Republicans', 'FearofGod', 'awe', 'reverence', 'NewAgePsychobabble', 'terror', 'JudgmentDay', 'JesusChrist', 'poor', 'suffering', 'prayer', 'criticism', 'forgiveness']"
1079151199532781568,35,POLITICAL HEDGE,"✔️ Acting U.S. attorney general declines to recuse himself from Russia probe: source 

https://t.co/hU0yfFU7Lk  
 Originally Shared on December 20, 2018@3:37pm #Politics",Sat Dec 29 23:04:30 +0000 2018,0,1,"ELON IS MY NEW BOSS

Sharing Hot Takes on: Business + Political News.",70552,59567,0,Everywhere,Unknown,Unknown,['Politics']
1079150451881332736,36,David T. Shorb,"Here's one of my posts on Medium you missed! ""The Right To Life Movement Is A Joke.""  https://t.co/UKPM3BxwsO #abortion #opinion #Politics Go read it, and then tell me what you think. Make sure to click the clapping hands!",Sat Dec 29 23:01:32 +0000 2018,0,0,"I may seem serious but I only write that way for TV and Movies. Writer, photographer, #SupportTransYouth. Fighter of Fascism. Student @LAFilmSchool",3664,4152,0,United States,Unknown,Unknown,"['abortion', 'opinion', 'Politics']"
1079150225481179137,37,POLITICAL HEDGE,"✔️ Middle-class tax cut not focus of Trump administration efforts: Bloomberg 

https://t.co/YjJcrFjju8  
 Originally Shared on December 18, 2018@5:05pm #Politics",Sat Dec 29 23:00:38 +0000 2018,0,0,"ELON IS MY NEW BOSS

Sharing Hot Takes on: Business + Political News.",70552,59567,0,Everywhere,Unknown,Unknown,['Politics']
1079150185324908545,38,AlleyWatch,This NYC Startup Redefines How You Can Engage with Politics https://t.co/bgza5peSbg via @AlleyWatch #tech #nyctech #politics,Sat Dec 29 23:00:28 +0000 2018,0,0,"AlleyWatch is the oldest and most trusted publication focused on fostering startups, entrepreneurship, and technology in New York and beyond #nyctech",16784,4879,0,"New York, NY",Unknown,Unknown,"['tech', 'nyctech', 'politics']"
1079150114948767744,39,Gen-Exhausted,262: Trump Ruins Christmas https://t.co/F4S4WKHXoS #podcast #news #politics #popculture #comedy #humor #detroit #michigan,Sat Dec 29 23:00:11 +0000 2018,0,0,Check us out on @ApplePodcasts @GooglePlay @Spotify and https://t.co/muuyx2FP5q!,2701,3390,0,"Detroit, MI",Unknown,Unknown,"['podcast', 'news', 'politics', 'popculture', 'comedy', 'humor', 'detroit', 'michigan']"
1079149135033438210,40,Paul,"This is my #FBRParty I just scrolled through all 2k of my followers and made sure to Follow Back!!! #FollowBackResistance
Please:

⭐️1 Like
⭐️2 Retweet
⭐️3 Follow
⭐️4 Reply
💫5. Copy this tweet to your own. 

#BlueWave
#BlueWave2018
#FBR
#RESISTANCE
#FollowBackResistance",Sat Dec 29 22:56:18 +0000 2018,6,8,"Trump and Musk are taking America down a hole it will take decades to climb out of.
if you can't see that, you need to open your eyes and just think!",1750,1941,0,"England, United Kingdom",Unknown,Unknown,"['FBRParty', 'FollowBackResistance', 'BlueWave', 'BlueWave2018', 'FBR', 'RESISTANCE', 'FollowBackResistance']"
1079148831705628672,41,The Internet Party,"#politics #government #MeToo's 2018: Congress, Church and Silicon Valley: Since it was first popularized more than a year ago by actress Alyssa Milano, the #MeToo hashtag has been used over 19 million times, and 75% of public offic https://t.co/AICSsa0FFl https://t.co/1MDI97pM4v",Sat Dec 29 22:55:05 +0000 2018,0,0,"One citizen, one vote, zero government interference. News and opinion about politics, government and economics.",145,544,0,Philadelphia PA,Unknown,Unknown,"['politics', 'government', 'MeToo', 'MeToo']"
1079148352938430464,42,Jake 🇺🇸Liberal American🦅,@strom_annette @cpw_Numenor @ShelbyKStewart @Sarah_SKG_1983 @KassandraSeven @VABlueBelle18 @LA_Karma1 @SenSchumer @SenGillibrand @RepBrianHiggins @marisac721 @quirt27 @ElleWibble You bet! But that will have to wait until we #BlueWave 2020.,Sat Dec 29 22:53:11 +0000 2018,0,4,"Væ autem vobis, terra et mare, quia descendit diabolus ad vos in ira magna, quoniam scit quod breve est tempus ejus.",13728,12772,1,The Hell Out Of This Place,Unknown,Unknown,['BlueWave']
1079147962788442117,43,🎙️ @MakeItPlain with @ministter,"Russian Ex-Spy Pressured Manafort Over Debts to an Oligarch
https://t.co/x6S3zXPhH1 #GetWoke #Politics #PaulManafort #Trump #VictorBoyarkin #RussianOligarch #TrumpAssociates #MuellerProbe #GRFI",Sat Dec 29 22:51:38 +0000 2018,1,0,☥ † Rev. Mark Thompson (Matsimela Mapfumo) hosts #MakeItPlain #MIP M-F (RTs ≠ endorsements) #GetWoke⏰ #GetWokeAndVote🗳️ https://t.co/ZJgR4RSDtR,17304,3081,0,"New York, NY",Unknown,Unknown,"['GetWoke', 'Politics', 'PaulManafort', 'Trump', 'VictorBoyarkin', 'RussianOligarch', 'TrumpAssociates', 'MuellerProbe', 'GRFI']"
1079147498931933184,44,MMNewzz™,Maine Governor Writes 'Stolen Election' on Note Certifying Democrat's Election Win https://t.co/tXkiBP3Lfk #news #politics https://t.co/abwouWnC5n,Sat Dec 29 22:49:47 +0000 2018,0,0,"News, politics, REAL science.
Offensive shitposter if you're a pansy. 
No DM's!
Tweets will auto-delete.
Use your brain, it's not illegal (yet).",12092,11647,0,Florida,Unknown,Unknown,"['news', 'politics']"
1079147226818072576,45,Liz Fedor,"Leon Panetta in a @washingtonpost commentary: ""There are no winners in a prolonged shutdown."" https://t.co/eXxHtbG7St ""Those who fail the nation will not only lose the trust of the people, they will likely lose the next election."" #government #politics",Sat Dec 29 22:48:43 +0000 2018,0,1,"Senior editor for Twin Cities Business, former Star Tribune airlines reporter and foundation program officer.",793,1084,0,Minneapolis/St. Paul,Unknown,Unknown,"['government', 'politics']"
1079146823560777728,46,🌊 🛰️ Politics_PR // Ops,Donald Trump Blames Democrats for Deaths of Two Guatemalan Migrant Children in Border Patrol Custody on His Watch https://t.co/1qogi3sU2Q #Politics #TodaysHeadlines https://t.co/y1qB4cMsXl,Sat Dec 29 22:47:06 +0000 2018,4,2,💙Find me👉 https://t.co/CJMjyGITnx - Unite against injustice,200428,150844,1,Minnesota,Unknown,Unknown,"['Politics', 'TodaysHeadlines']"
1079146545700921345,47,Political Reporter,"Newark airport exposed to measles by traveler from Europe - New Jersey 101.5 FM Radio
https://t.co/AHW890MbuG
#Politics #News #World #PoliticsToday #Breaking #Political #USA #RT #politicalreporter",Sat Dec 29 22:46:00 +0000 2018,0,0,We are here to share the most important #USA and #WORLD news! We post #Politics and #Business #news.,1453,2648,0,United States of America,Unknown,Unknown,"['Politics', 'News', 'World', 'PoliticsToday', 'Breaking', 'Political', 'USA', 'RT', 'politicalreporter']"
1079146446253932546,48,JerArt🅰️,Everyone knew ND isn’t good enough to be playing in the CFP along time ago. #politics #CantGetItRight #WheresUCF,Sat Dec 29 22:45:37 +0000 2018,0,0,#ArkansasRazorbacks 🐗 #NYJets ✈️ #EastTexasLiving 🌲,470,830,0,"Texarkana, TX",Unknown,Unknown,"['politics', 'CantGetItRight', 'WheresUCF']"
1079146323780227072,49,MMNewzz™,TOTO: How Chris Rock Can Help End PC Outrage In 2019 https://t.co/DQVe8xbytY #news #politics #opinion https://t.co/YPireTHhLM,Sat Dec 29 22:45:07 +0000 2018,0,0,"News, politics, REAL science.
Offensive shitposter if you're a pansy. 
No DM's!
Tweets will auto-delete.
Use your brain, it's not illegal (yet).",12092,11647,0,Florida,Unknown,Unknown,"['news', 'politics', 'opinion']"
1079146194738114560,50,Barbara Muchow,"@hughhewitt 
You realize you blew the masquerade that the Supreme  Court 
is non-partisan! I’m glad you think Right Wing Justices &amp; Judges
will make America a better place! Regardless, there will finally
be a reckoning with a gigantic #Bluewave! 🌊You will never outlaw abortion!",Sat Dec 29 22:44:37 +0000 2018,0,0,Grammar Grandma,3344,4080,1,Unknown,Unknown,Unknown,['Bluewave']
1079146181085806592,51,☀️ sdlizlifestyle ⛈️⛈️⛈️,"🔌🌐 So Long #Politics, #Economics, #GlobaL #News and #ForeignAffairs — aLL that poLiticKing 🤢🤮 #ForThePeople 🌎🌍🌏💛☮️ You are Loved, Never abandoned - Just Seek 🔍 

-😘😇 #love

❤️❤️ 💙💙 💚💚 💜💜 💛💛 ✌️",Sat Dec 29 22:44:33 +0000 2018,0,0,"#Politics, #CurrentEvents, #vibes = Fall vibes 🍂 + ☯️",2680,3208,0,Unknown,Unknown,Unknown,"['Politics', 'Economics', 'GlobaL', 'News', 'ForeignAffairs', 'ForThePeople', 'love']"
1079146151515967489,52,Political Reporter,"Did Grover from 'Sesame Street' just say the f-word? - Tribune-Review
https://t.co/jTl0RbM1nc
#Politics #News #World #PoliticsToday #Breaking #Political #USA #RT #politicalreporter",Sat Dec 29 22:44:26 +0000 2018,0,0,We are here to share the most important #USA and #WORLD news! We post #Politics and #Business #news.,1453,2648,0,United States of America,Unknown,Unknown,"['Politics', 'News', 'World', 'PoliticsToday', 'Breaking', 'Political', 'USA', 'RT', 'politicalreporter']"
1079146147392966657,53,Political Reporter,"A Vegas star is born: Lady Gaga stuns, soars in Sin City debut - Yahoo Entertainment
https://t.co/abDsckciFX
#Politics #News #World #PoliticsToday #Breaking #Political #USA #RT #politicalreporter",Sat Dec 29 22:44:25 +0000 2018,0,0,We are here to share the most important #USA and #WORLD news! We post #Politics and #Business #news.,1453,2648,0,United States of America,Unknown,Unknown,"['Politics', 'News', 'World', 'PoliticsToday', 'Breaking', 'Political', 'USA', 'RT', 'politicalreporter']"
1079145438878552071,54,POLITICAL HEDGE,"✔️ Substation Explosion Bathes New York City In Blue Light, Ignites Fears Of Aliens 

https://t.co/zCU2hPpYow  
 Originally Shared on December 28, 2018@11:05am #Politics",Sat Dec 29 22:41:36 +0000 2018,0,0,"ELON IS MY NEW BOSS

Sharing Hot Takes on: Business + Political News.",70552,59567,0,Everywhere,Unknown,Unknown,['Politics']
1079145076863979520,55,Labi Siffre,"If you don't believe 
In Collective Responsibility
You don't believe
In Democracy

#Democracy #UKPolitics #Politics#StopBrexit #StopBrexitNow #PeoplesVote #Brexit #Leave #Remain #Trump #NHS #Pensions #SocialCare #Schools #Housing #economy #children #poverty",Sat Dec 29 22:40:10 +0000 2018,5,18,PositiveAtheist/Homosexual/Black/SongwriterMusicianSingerPoet/Commentator/Widower/English/British/EUCitizenPhilosophically&Viscerally/ I WriteForAdultsOfAllAges,35028,601,1,UK,Unknown,Unknown,"['Democracy', 'UKPolitics', 'Politics', 'StopBrexit', 'StopBrexitNow', 'PeoplesVote', 'Brexit', 'Leave', 'Remain', 'Trump', 'NHS', 'Pensions', 'SocialCare', 'Schools', 'Housing', 'economy', 'children', 'poverty']"
1079144876598423552,56,☀️ sdlizlifestyle ⛈️⛈️⛈️,"🔒This acct. wiLL remained LOCKED untiL further notice🔐

#politics #economics #development #indie 🔍",Sat Dec 29 22:39:22 +0000 2018,0,0,"#Politics, #CurrentEvents, #vibes = Fall vibes 🍂 + ☯️",2680,3208,1,Unknown,Unknown,Unknown,"['politics', 'economics', 'development', 'indie']"
1079144783765856257,57,Kelli Jae Baeli,An open letter to #MichaelAvenatti @MichaelAvenatti  https://t.co/9cbaYhTVTJ  #Politics,Sat Dec 29 22:39:00 +0000 2018,0,0,"Author of 59 books, 30 bestsellers in genres of #FemFic #adventure, #lesfic #romance, #scifi, #speculative, #mystery, #suspense & #humor",352,414,0,United States,Unknown,Unknown,"['MichaelAvenatti', 'Politics']"
1079144783724060672,58,Suzanne Suppes,@kearakaki Welcome aboard #FBR #BLUEWAVE #PROTECTMUELLER,Sat Dec 29 22:39:00 +0000 2018,0,1,"Buckeye grad., married to HS sweetheart who is Mich grad (we make it work); #RESIST",2361,4116,0,"Columbus, OH",Unknown,Unknown,"['FBR', 'BLUEWAVE', 'PROTECTMUELLER']"
1079144617071775744,59,J.,"""We are the new"". #politics",Sat Dec 29 22:38:20 +0000 2018,0,0,Hustle I Loyalty I Integrity I Respect,1021,748,0,Hume I Kierkegaard I Rawls,Unknown,Unknown,['politics']
1079144308618510337,60,POLITICAL HEDGE,Fresh News To Be A Daily Caller Intern In DC During The Trump Era An unforgettable season of chaos and history https://t.co/cpkc1j6Wkd #politics,Sat Dec 29 22:37:07 +0000 2018,0,0,"ELON IS MY NEW BOSS

Sharing Hot Takes on: Business + Political News.",70552,59567,0,Everywhere,Unknown,Unknown,['politics']
1079144172773355520,61,whisperwatch,"...So Jimmy Dore just went the fck off on Jonathan Capehart 🔥😂👏
https://t.co/lcmzT25Rn4

#politics #journalism #SolidChatSaturday #Democrats #TheDotard",Sat Dec 29 22:36:34 +0000 2018,0,3,"🇺🇸
I think ppl who smear #ados want to use Black American descendants of slavery for their own predatory political & financial ambitions.",1929,162,2,Unknown,Unknown,Unknown,"['politics', 'journalism', 'SolidChatSaturday', 'Democrats', 'TheDotard']"
1079144059325857793,62,S. Anthony Thomas,"Remember the good old days when politicians were just greedy and racist instead of greedy, racist, evil and stupid? Ah, the good old days...

#Politics",Sat Dec 29 22:36:07 +0000 2018,0,1,"Google me.
I host two pods. 
These are their accounts & Hashtags:

@santhonysays 
#SAnthonySays

@TheSAnthonyTho1
#SATShowPod",8201,6008,0,U.S.,Unknown,Unknown,['Politics']
