Tweet ID,Tweet_count,Username,Text,Created At,Retweets,Likes,User Bio,Follower Count,Following Count,Replies,Location,Age,Gender,Hashtags
1972806344798540174,25,Front Porch Evenings,"Charlie Lives 🇺🇸

#CharlieKirk  #CharlieLives
#ErikaKirk

https://t.co/NYPOlC5jk6",Mon Sep 29 23:31:00 +0000 2025,0,0,"A girl in Texas🇺🇸
Live your life fully in Jesus❤
He Loves you more than you can
imagine
The plans God has for you are good
Jer.29:11
Pick it up for Charlie🎙",88,194,0,N. Texas,Unknown,Unknown,"['CharlieKirk', 'CharlieLives', 'ErikaKirk']"
1972806060458287316,26,Stephanie A. Boyd,"🚨 JUST IN: Alleged Charlie Kirk assassin Tyler Robinson’s next court appearance will be October 30 at 10am MT

The judge says he plans to make ‘all hearings public.’
 
#CharlieKirk #TylerRobinson

Live link : https://t.co/0xN06nwXfC https://t.co/mY21Wqgy1R",Mon Sep 29 23:29:52 +0000 2025,0,0,Learning. Growing. Building. | Passionate about skill development & social media marketing 📈,9,61,0,"351 Henry Ford Avenue
Tulsa, O",Unknown,Unknown,"['CharlieKirk', 'TylerRobinson']"
1972806004082679873,27,Mona Brown,Charlie Kirk's Turning Point USA Now Labeled 'Extreme Hate Speech' https://t.co/1v0SrqLIjv #charliekirk #Push #turningpointusa via @DailyNoahNews,Mon Sep 29 23:29:38 +0000 2025,0,0,,50,113,0,Unknown,Unknown,Unknown,"['charliekirk', 'Push', 'turningpointusa']"
1972805828605272126,28,robert 🇬🇧🇮🇱🇺🇦,@benjaminbutter On tonights show @gbnews you as a lefty showed your true colours by calling @jk_rowling a fascist because you disagree and have no argument other than verbal abuse. Again this is what got #charliekirk killed you are trying to incite violance  on @jk_rowling ???,Mon Sep 29 23:28:57 +0000 2025,0,0,"Your day of judgement is today when your dead there is nothing, accept that and abolish religion accept what you do today as your sins, do what is right today",28,40,0,UK,Unknown,Unknown,['charliekirk']
1972805686863303075,29,Elle,"Who is the suspect with mid length hair? 
 
#UVU #charliekirk #justiceforcharlie https://t.co/vI4MFtp8xS",Mon Sep 29 23:28:23 +0000 2025,0,0,,180,439,0,Unknown,Unknown,Unknown,"['UVU', 'charliekirk', 'justiceforcharlie']"
1972805282784043137,30,andiewy,"I see where your loyalties are, and they are not with @charliekirk11 

#CharlieKirk @RealCandaceO @TuckerCarlson  
@TPUSA now, different than how Charlie was running it.
Charlie was saying no to Israel, he is pro. Charlie was getting @DOGE for #TPUSA, not anymore.",Mon Sep 29 23:26:47 +0000 2025,0,0,Do you care?,45,53,0,World,Unknown,Unknown,"['CharlieKirk', 'TPUSA']"
1972805253004443842,31,Divine Counsel,Gravesite? #charliekirk https://t.co/mpLUqFqXbF,Mon Sep 29 23:26:39 +0000 2025,0,0,,56,26,0,Unknown,Unknown,Unknown,['charliekirk']
1972805217784910263,32,Alex Q,"For 196 countries with available data, there is a correlation of -0.008 between FIREARMS PER 100 PEOPLE and INTENTIONAL MURDER RATE.

The correlation is basically irrelevant.

Guns don't kill people. People do.

#GunControl
#2ndamendment
#GunOwnership https://t.co/MGdAA0XFg0",Mon Sep 29 23:26:31 +0000 2025,0,0,"You may be right, you may be wrong, but if you want to impose your ideas, you are evil.",461,247,1,Unknown,Unknown,Unknown,"['GunControl', '2ndamendment', 'GunOwnership']"
1972804691579859193,33,StonyKid,Is it still too early? You can’t deny this though 🤣💀🤣 #MAGA #CharlieKirk #humor ??? You got your humor 🤌👍 https://t.co/QE6PF14XFm,Mon Sep 29 23:24:26 +0000 2025,0,0,"#powertoglobalhumanity … IJS if I end up on Naked and Afraid, she’s getting pregnant in the jungle. yes yes, period!",16,0,0,"Las Vegas, NV",Unknown,Unknown,"['MAGA', 'CharlieKirk', 'humor']"
1972803436216557645,34,Paul Roberts,"Is that an acceptable number of deaths in defence of your second amendment, #USA #Trump #charliekirk ?

Nine people dead and scores injured over weekend of mass US shootings https://t.co/JVJA8jyR5I",Mon Sep 29 23:19:26 +0000 2025,0,0,"married, 2 sons, 2 granddaughters, ex-housing & health, watches football #CTID @ManCity Chair Crete Blues OSC branch & runs, Salford Harriers μαθαίνω Ελληνικά",797,1497,0,"Crete, Greece",Unknown,Unknown,"['USA', 'Trump', 'charliekirk']"
1972803249150583028,35,MaryMacElveen 🇺🇸,"I was listening to Larry Johnson who is Former CIA on Dialogue Works @Dialogue_NRA & Redacted News @TheRedactedInc With @ClaytonMorris & @natalimorris who basically put the kabash on a 30.06 bullet killing #CharlieKirk. It would have blown his head off. Both programs streamed today.

Dialogue Works:
https://t.co/re0Mvnrol0

Redacted News
https://t.co/HA1Cx95T87",Mon Sep 29 23:18:42 +0000 2025,0,0,A new reality is here. This is no longer the America we grew up in. No heroes to save us. Only our belief in God. Find Him in The Catholic Church. 🙏♥️✝️⛪,6139,1977,1,?,Unknown,Unknown,['CharlieKirk']
1972802907654496365,36,Faucistologist,"Did you know that #TPUSA rented for $200K, with nothing announced about its purpose, the State Farm Stadium back in May for the date of Sep 21, with all costs included confirmed by AZSTA, and this coincidence allowed the organization of Charlie Kirk's funeral service in few days?",Mon Sep 29 23:17:20 +0000 2025,0,0,I am Palestinian 🇵🇸,1428,2943,0,Gaza,Unknown,Unknown,['TPUSA']
1972802689986888101,37,Trent Lane,"So, two more tragic mass shootings with multiple victims killed… when will it be enough, @GOP? How many lives are steep enough a price for you to take action? #GunControl #GunReform #MassShooting #TakeAction #AmericanTragedy",Mon Sep 29 23:16:28 +0000 2025,0,0,"Frontman of Mystik Spiral, brother to Jane, friend of Daria. Politically opinionated. MAGATS = BLOCKED #LGBTQ rights are human rights.",331,524,0,Lawndale,Unknown,Unknown,"['GunControl', 'GunReform', 'MassShooting', 'TakeAction', 'AmericanTragedy']"
1972802216542294244,38,Dave,@RepSwalwell @JDVance Unless you're MURDERING #CharlieKirk,Mon Sep 29 23:14:35 +0000 2025,0,0,"Proud American Republican Voter who knows that the Trump Administration is doing EVERYTHING they can to to SAVE this GREAT Country! 
#MAGA  #PATRIOT",3369,5904,0,"South Carolina, USA",Unknown,Unknown,['CharlieKirk']
1972801274954604882,39,Rico,"@TRHLofficial Quick Trial? My ass
You Maga #Trump AntiChrist political-christian LGBTQ whores !

#CharlieKirk",Mon Sep 29 23:10:51 +0000 2025,0,1,"Woah, Wait, What ?",69,1,1,Unknown,Unknown,Unknown,"['Trump', 'CharlieKirk']"
1972800718584361324,40,Meowz47,"IF YOU THOUGHT #CharlieKirk was A RACIST , THINK AGAIN!! YOU JUST DIDN’T know Charlie                 👇👇👇👇👇https://t.co/YkxmGGwDgI",Mon Sep 29 23:08:38 +0000 2025,0,0,✝️🙏🇺🇸❤️☮️ ALWAYS #TeamTrump ‼️ FCK OFF LEFTISTS‼️,384,1070,0,AMERICA ,Unknown,Unknown,['CharlieKirk']
1972800434365673675,41,MyCatsLoveTrump 🇺🇸 ✝️💁🏻‍♀️ ❤️🐈 🐈‍⬛ 🐈,"@AnonDogeMon @LauraLoomer And you shouldn’t demonize OR KILL the people you don’t agree with! @TheDemocrats @theleftyleague @TheLiberal_ie @theliberals @theliberals #debatesNOTdeath 
#CharlieKirk #CandaceOwens #LauraLoomer",Mon Sep 29 23:07:31 +0000 2025,0,0,"DM🟰❌‼️ F(54) #CHRISTIAN #CatMom #Grandma #HappilyMarried #BrutallyHonest Nuthin personal, just don’t like U! Queen of Snark #2A #1A #FAFO . #LUPUS sucks!",5882,7422,1,"Pittsburgh, PA",Unknown,Unknown,"['debatesNOTdeath', 'CharlieKirk', 'CandaceOwens', 'LauraLoomer']"
1972800343538040841,42,Gordon Anic,"@itsmorganariel @itsmorganarieI 

I think he is a conservative, you know like #trump. 

#CharlieKirkdead #CharlieKirk #israel #AIPAC #ADL",Mon Sep 29 23:07:09 +0000 2025,0,0,"Take charge of your health and fitness! Be More, Do More, Expect More of Yourself! Question Mainstream Narratives! Be Kind to Strangers and Animals!",3129,4534,0,"Arvada, CO",Unknown,Unknown,"['trump', 'CharlieKirkdead', 'CharlieKirk', 'israel', 'AIPAC', 'ADL']"
1972800104345075946,43,Crystal Grindstaff,"@RealCandaceO #CharlieKirk
Was it the Deep STATE❓️ https://t.co/44nFwzdMTH",Mon Sep 29 23:06:12 +0000 2025,0,0,,15,93,0,Unknown,Unknown,Unknown,['CharlieKirk']
1972799496628342825,44,Lesley🌺,"@NJBeisner Are you still chirping on about #charliekirk? Everyone's moved on, you should too.",Mon Sep 29 23:03:47 +0000 2025,0,0,"but but but.....freedom of speech!?!🤷🏻‍♀️          
Galatians6:7 ♱",34,56,0,🏴󠁧󠁢󠁳󠁣󠁴󠁿🕊️,Unknown,Unknown,['charliekirk']
1972799410208919995,45,Anthony Preziosi,"This is odd, given the way Americans love to commemorate places of great tragedy.
A fish stinks from the head, and this fish really stinks.
#CharlieKirk",Mon Sep 29 23:03:26 +0000 2025,0,0,"Supports St. Jude’s Hospital. Qualified TRX Trainer. Retail investor. Phillies, Orioles, Eagles. Fan of Nick Castellanos. Cat dad. Baseball card collector.",1366,142,0,"West Deptford, NJ",Unknown,Unknown,['CharlieKirk']
1972799160035443176,46,inuHS,"#TPUSA Loss Charlie.
https://t.co/lni0bGM3ZY",Mon Sep 29 23:02:27 +0000 2025,0,0,,301,232,0,"California, USA",Unknown,Unknown,['TPUSA']
1972799091194376250,47,💖👑Crypto Queen Coco 👑💖,@BattLiz @nicksortor It's not. They aren't true Christian's. They spread propaganda for click bait and dollars just like #CharlieKirk,Mon Sep 29 23:02:10 +0000 2025,0,1,"UNFILTERED Free Lance Journalist Political Commentator-AI/Digital Creator-Crypto Investor-Attorney who loves America, animals, sunshine and peace. 🇺🇸",2340,7476,0,Europe to LA ,Unknown,Unknown,['CharlieKirk']
1972798942543847627,48,Youngstown Studio,"In this clip from Youngstown's Talk Channel, Kelin discusses how claims against Charlie Kirk have widely been debunked since his untimely death. #charliekirk 

Full episode: https://t.co/o4YsPzxtiI https://t.co/iQ6JkycVGe",Mon Sep 29 23:01:35 +0000 2025,0,0,"Podcasting/interview studio in downtown Youngstown, Ohio. Home of Youngstown's Talk Channel! Live weekdays at 9 a.m. on X and YouTube!",193,220,0,"Youngstown, OH",Unknown,Unknown,['charliekirk']
1972798760355848315,49,MaryMacElveen 🇺🇸,Making changes to where #CharlieKirk was so brutally assassinated is a signal by those in power that it's time to move on from Charlie Kirk. I hate sounding callous but I think they used him in death. They already have someone new for all of us to follow and who is Isreal friendly in #BrilynHollyhand. Remember Charlie Kirk began questioning Israel's actions. That is not allowed in the world of politics. Let's just see how much @BrilynHollyhand has received from the State of Israel. He will do just fine spreading their propaganda. Interestingly he was being questioned on @FoxNews at the time of his assassination. Now why was that? Coincidence? You be the judge.,Mon Sep 29 23:00:51 +0000 2025,4,16,A new reality is here. This is no longer the America we grew up in. No heroes to save us. Only our belief in God. Find Him in The Catholic Church. 🙏♥️✝️⛪,6139,1977,0,?,Unknown,Unknown,"['CharlieKirk', 'BrilynHollyhand']"
1972798639236960686,50,TAXI,Kimmel’s suspension is over—now it’s the viewers’ turn to decide how the comeback lands. 🎤 #CharlieKirk #USA #JimmyKimmel #ABC #TV https://t.co/JfxTr2OWvt,Mon Sep 29 23:00:23 +0000 2025,0,1,"Journaling ideas since 2003. 
#Design #Art #Technology #Innovation #CreativeInspiration",415699,163,1,Everywhere,Unknown,Unknown,"['CharlieKirk', 'USA', 'JimmyKimmel', 'ABC', 'TV']"
1972798550187921544,51,Update News,"The Assassination of Charlie Kirk &amp; the New Age of Violence
https://t.co/9QJX21hcuD

#CharlieKirk #PoliticalViolence #MAGA #USPolitics #Trump #Democracy #Extremism #Polarization #CivilDiscourse #AmericanHistory https://t.co/5xOOLpKiF0",Mon Sep 29 23:00:01 +0000 2025,0,0,"Your go-to source for breaking news analysis, global stories, and insightful analysis. Stay informed with the latest headlines, all in one place.",4,6,0,Unknown,Unknown,Unknown,"['CharlieKirk', 'PoliticalViolence', 'MAGA', 'USPolitics', 'Trump', 'Democracy', 'Extremism', 'Polarization', 'CivilDiscourse', 'AmericanHistory']"
1972797440622506146,52,Pennie,Reasons why we should have physical Bible  #shorts  #charliekirk https://t.co/3o9vBhlUK7 via @YouTube,Mon Sep 29 22:55:37 +0000 2025,0,0,,29,390,0,Unknown,Unknown,Unknown,"['shorts', 'charliekirk']"
1972797265602625813,53,💖👑Crypto Queen Coco 👑💖,@libsoftiktok Boy. You really are a facist just like #CharlieKirk and the rest of the @GOP. It's called the First Amendment. 🤡 You are wasting your time going after individuals whose Free Speech offends you.,Mon Sep 29 22:54:55 +0000 2025,1,1,"UNFILTERED Free Lance Journalist Political Commentator-AI/Digital Creator-Crypto Investor-Attorney who loves America, animals, sunshine and peace. 🇺🇸",2340,7476,0,Europe to LA ,Unknown,Unknown,['CharlieKirk']
1972797034710360147,54,Public Equality,"🚨 Michigan Church Shooting:
A gunman attacked a Latter-day Saints church in Grand Blanc.
•4 killed, 8 injured
•Suspect drove into the building, opened fire, then set it ablaze
•Shooter killed by police

Another mass shooting in America this month.
#Michigan #GunViolence https://t.co/HZIUVRDIDO",Mon Sep 29 22:54:00 +0000 2025,0,1,"Founded in Sept 2024. Public Equality advocates for fairness, justice, and equal rights for all. We're the peoples advocate-we are people powered!",315,99,0,"United States, US",Unknown,Unknown,"['Michigan', 'GunViolence']"
1972796836445581414,55,Ex Zionist Jew,@PressSec We still need to find the shooter of #CharlieKirk https://t.co/2eaaRShVov,Mon Sep 29 22:53:13 +0000 2025,0,0,"Matthew 5:18_Law passed away

Ezekiel 5:5_ Heaven passed

Yeshayahu 66:1_Earth passed

Yeshayahu 65:15_New name for His servant",185,231,0,kingdom of God ,Unknown,Unknown,['CharlieKirk']
1972796745479491770,56,Mz. Rell,"I guarantee those college students haven’t forgotten how they were handled &amp; expelled for protesting against #Israel. 

Israel knows they have lost major support. That’s why they are freaking out about social media &amp; wanting access to #CharlieKirk’s network of conservative youth.",Mon Sep 29 22:52:51 +0000 2025,0,0,WordSmith ✍️ • Travelista 🌍 • Rose of Sharon 🌺🌹,586,431,0,New York,Unknown,Unknown,"['Israel', 'CharlieKirk']"
1972796330616783098,57,Austin Bond Photo,"Charlie Kirk - ""If someone were to murder me..."" - LC3 co-sponsored an event in North Myrtle Beach with Alex McFarland Ministries where #CharlieKirk was the main speaker on August 21. Charlie Kirk was asked about the death penalty and this video is his response to that question. https://t.co/uIAK8Z7zST",Mon Sep 29 22:51:12 +0000 2025,0,3,"Scenic Photography of Murrells Inlet, Garden City Beach, Huntington Beach State Park, Litchfield Beach, and Pawleys Island, South Carolina, USA by Austin Bond.",2996,2707,0,"Murrells Inlet, SC",Unknown,Unknown,['CharlieKirk']
1972796294273142787,58,Danny 🇺🇸🏒⚾️🐈✝️ 🐢,"I had the great opportunity to listen to three #podcasts today from @LibertyLockPod and truly love the work. The coverage has been fantastic, especially about #charliekirk - I have said from day one, the narrative is a lie, and the @fbi are fucks who will close it and not bother.",Mon Sep 29 22:51:03 +0000 2025,0,0,Proud Dad. ProLife. 2A. Mental Health Advocate. I Save Turtles. Born Again Christian. God first. #charliekirk @tpusa @40daysforlife @twloha,2623,2459,0,Ohio,Unknown,Unknown,"['podcasts', 'charliekirk']"
1972796124064088116,59,Young Frank Einstein 💳🟧,"@RichardStrocher Have these suckers not heard what happened to #CharlieKirk ?

You'll be used until your usefulness expires ....",Mon Sep 29 22:50:23 +0000 2025,0,0,It's pronounced 'Einschteen' ....   #VoteBlueNoMatterWho #StandWithUkraine #resist 🌊@youngfrankeinstein.bsky.social,3025,2952,0,Unknown,Unknown,Unknown,['CharlieKirk']
1972795417474777291,60,DEW,"Reverend Gibson, this is the difference! #Charliekirk was #MAGA 
Rioters for #georgefloyd were overwhelmingly #antifa  
You might do well to study the facts before making such insane statements in a sermon. 
You should apologize! @TenthPres 

https://t.co/A3NrizHvAY",Mon Sep 29 22:47:34 +0000 2025,0,0,,29,4,0,Unknown,Unknown,Unknown,"['Charliekirk', 'MAGA', 'georgefloyd', 'antifa']"
1972795294493581673,61,Rosemont College,"Ready for a shopping spree? 🛍️

On campus &amp; for ONE DAY ONLY, get 25% off everything at the campus store on October 3! #RosemontCollege #CampusLife

Don't miss out on these savings: https://t.co/MCAa71s3r5 https://t.co/qki32ap5k5",Mon Sep 29 22:47:05 +0000 2025,0,0,The official Twitter account for Rosemont College.,2435,1646,0,"Rosemont, PA",Unknown,Unknown,"['RosemontCollege', 'CampusLife']"
1972795096358949168,62,Jimmy James,"It was NOT for Charlie Kirk! #duet #pennstate #charliekirk #whiteout #ma... https://t.co/KHt4UDuofp via @YouTube
How stupid to you have to be.",Mon Sep 29 22:46:18 +0000 2025,0,0,,60,20,0,Unknown,Unknown,Unknown,"['duet', 'pennstate', 'charliekirk', 'whiteout', 'ma']"
