Tweet ID,Tweet_count,Username,Text,Created At,Retweets,Likes,User Bio,Follower Count,Following Count,Replies,Location,Age,Gender,Hashtags
1597740595036196864,11,Brian,@GioBruno1600 Now that is some free PRO Trump shizat right there 👍👍👍 stay hot Rino Mitch of the CCP and FTX trader!  #MAGA,Tue Nov 29 23:53:37 +0000 2022,0,0,American Patriot MAGA,1353,645,0,United States,Unknown,Unknown,['MAGA']
1597740534470434816,12,Finnegan Fierce,Satanic Panic would be a great name for a band. #politics,Tue Nov 29 23:53:22 +0000 2022,0,0,Bad bitch waiting to happen,19,121,1,"Austin, TX",Unknown,Unknown,['politics']
1597740529550503937,13,Rojan8,"Republicans will not speak against Racists and Supremacists because that’s their base.
Trump brought Racism to the front of US politics.
No Republican will speak against White Supremacy.
#GOP 
#GOPLiesAboutEverything",Tue Nov 29 23:53:21 +0000 2022,0,0,US Citizen,12,20,0,Unknown,Unknown,Unknown,"['GOP', 'GOPLiesAboutEverything']"
1597740441440600067,14,FB,Two members of far-right militia guilty of US sedition #breaking #breakingnews #politics #usa #news #newsbreak #trending #entertainment #sports #hockey #baseball #tennis #football #markets #stock #sp500 https://t.co/2uwTBm0Hzj,Tue Nov 29 23:53:00 +0000 2022,0,0,,240,700,0,Unknown,Unknown,Unknown,"['breaking', 'breakingnews', 'politics', 'usa', 'news', 'newsbreak', 'trending', 'entertainment', 'sports', 'hockey', 'baseball', 'tennis', 'football', 'markets', 'stock', 'sp500']"
1597740434272518146,15,FB,Is There Anything Mavs’ Christian Wood Can Do to Start? #breaking #breakingnews #politics #usa #news #newsbreak #trending #entertainment #sports #hockey #baseball #tennis #football #markets #stock #sp500 https://t.co/MLd9kQR8Zx,Tue Nov 29 23:52:58 +0000 2022,0,0,,240,700,0,Unknown,Unknown,Unknown,"['breaking', 'breakingnews', 'politics', 'usa', 'news', 'newsbreak', 'trending', 'entertainment', 'sports', 'hockey', 'baseball', 'tennis', 'football', 'markets', 'stock', 'sp500']"
1597740431533637632,16,FB,England fans furious as Qatari officials check every flag before Wales clash #breaking #breakingnews #politics #usa #news #newsbreak #trending #entertainment #sports #hockey #baseball #tennis #football #markets #stock #sp500 https://t.co/FBNytLiIYW,Tue Nov 29 23:52:58 +0000 2022,0,0,,240,700,0,Unknown,Unknown,Unknown,"['breaking', 'breakingnews', 'politics', 'usa', 'news', 'newsbreak', 'trending', 'entertainment', 'sports', 'hockey', 'baseball', 'tennis', 'football', 'markets', 'stock', 'sp500']"
1597740393218551808,17,Florida Red Pill,@SebGorka #takeourcountryback county by county school board by school board   #maga,Tue Nov 29 23:52:48 +0000 2022,0,0,,59,137,0,"Free State of Florida, USA",Unknown,Unknown,"['takeourcountryback', 'maga']"
1597740268253429760,18,Florida Red Pill,@mmpadellan #takeourcountryback county by county school board by school board   #maga,Tue Nov 29 23:52:19 +0000 2022,0,0,,59,137,0,"Free State of Florida, USA",Unknown,Unknown,"['takeourcountryback', 'maga']"
1597740264881545221,19,Rouge Menace,"Tweet of the day, right here👇🏼

#MAGA #RepublicansAreTheProblem #Bobo #RepublicanHouseClownShow #MAGAcult",Tue Nov 29 23:52:18 +0000 2022,0,0,"Keep the immigrants, deport the racists. Christo Fascists are Extremists & a threat to democracy. #proCHOICE #Climate #SocialJustice rougemenace13 on Bluesky",1408,1430,0,Unknown,Unknown,Unknown,"['MAGA', 'RepublicansAreTheProblem', 'Bobo', 'RepublicanHouseClownShow', 'MAGAcult']"
1597740228600508422,20,Naumi 🇨🇦🇺🇦🇵🇸,"Dark dark day in a province of one of greatest democratic countries the world has known

Dark Dark day

#unitedcanadaact #westernseparatism #maga #ideologicalbuffon #rwnj #ableg #abpoli #cdnpoli",Tue Nov 29 23:52:09 +0000 2022,0,1,"#ResistanceAB Opinions, and tweets are personal. Retweets are not endorsement",560,1177,0,Unknown,Unknown,Unknown,"['unitedcanadaact', 'westernseparatism', 'maga', 'ideologicalbuffon', 'rwnj', 'ableg', 'abpoli', 'cdnpoli']"
1597740082064068608,21,Sabotness,Hey @KarlRove @LeaderMcConnell @MittRomney @GOP @GOPChairwoman … read the facts … we all know what’s up and @FoxNews is part of this Faux story BS … #MAGA #Trump2024 #trump @elonmusk https://t.co/rijqyD3sjm,Tue Nov 29 23:51:34 +0000 2022,0,0,Patriot .. All About Freedom and Liberty…#MAGA…Trump2024,2785,7502,0,Unknown,Unknown,Unknown,"['MAGA', 'Trump2024', 'trump']"
1597740024430465024,22,SpartanBow,@David_Moscrop https://t.co/mmS1sa6FbV what do you think of this? It helps out legacy media and makes your living a lot more dependent on theglobeandmail #politics,Tue Nov 29 23:51:21 +0000 2022,0,0,looking to bring 1 he delivery to the people. Read and share pinned post,241,530,0,Unknown,Unknown,Unknown,['politics']
1597740012489314304,23,Peter C. Cook,Even someone as labor-friendly as Biden wasn't going to allow these folks to send the nation's (already fragile) economy into a tailspin... https://t.co/r9dcnLXYKZ #politics https://t.co/Fv78sq1CCy,Tue Nov 29 23:51:18 +0000 2022,1,0,Unapologetic Education Reformer • New Orleanian • Progressive (unwilling to let crazies define it) • Democrat • DMs open • #FreeUkraine,3601,2908,0,"New Orleans, Louisiana",Unknown,Unknown,['politics']
1597739984068390912,24,StargazerB,"@RepSwalwell @GOPLeader @DonaldJTrumpJr Meanwhile Eric Swalwell refuses to condemn Biden’s pedophilia.

Therefore Eric Swalwell supports molesting little girls.

What a disgusting prick!
#Trump2024 #MAGA! https://t.co/oMdjVgcRqy",Tue Nov 29 23:51:11 +0000 2022,0,0,Army Vet. Former Combat Medic. REAL American. Prankster. Space geek. Coin Collector. Gamer. Tech enthusiast. Cake eater.,1646,249,0,"Florida, USA",Unknown,Unknown,"['Trump2024', 'MAGA']"
1597739899364724736,25,Johnny Pure Blood 🇺🇸,"@JDCocchiarella https://t.co/MH2jKUhAxo   It looks like they aren't a terrorist org.   Oath Keepers are being set up by a corrupt system, the #Democrats and many Rhinos are dead set on destroying this Country, and the FBI and DOJ are also involved, Brown Shirts.  https://t.co/kb7yvKwaJc",Tue Nov 29 23:50:51 +0000 2022,0,0,"100% #MAGA  Veteran, Engineer, Weapons Specialist, and all-around Survivalist. #MAGA  #AMERICAFIRST   $DOGE",12477,9583,0,"West Virginia, USA",Unknown,Unknown,['Democrats']
1597739842380910593,26,rajivdewan,"Oh man, @GOPLeader sure struggles when asked about his master. What a snivelling coward. #leaderslikethese #GOP",Tue Nov 29 23:50:37 +0000 2022,0,0,"Entrepreneur - aviation management, healthcare IT solutions for enterprises & consumers! Infrastructure strategy",407,955,0,"Rockville, Maryland",Unknown,Unknown,"['leaderslikethese', 'GOP']"
1597739821560401923,27,🇨🇦 🦋🇺🇦🟧 #ElbowsUp #TRUMP #MUSK #EVIL💙,"#Equality is only “radical” for racist misogynistic bigots, mainly #GOP #GOPGroomers

The Senate has passed the so-called Respect for Marriage Act, despite strong efforts by conservatives to block the radical legislation. via @MaryMargOlohan @DailySignal https://t.co/nOUdvopygA",Tue Nov 29 23:50:32 +0000 2022,0,1,"R.N-Retired. Wife to super smart & humble guy, Mom to 4 great kids. Catholic Pro-Life=#NEVERTRUMP #LBGTQ #BLM #resister #SCOTUS #DEMOCRATS=#DEMOCRACY #HUMANITY",5950,6481,0,Unknown,Unknown,Unknown,"['Equality', 'GOP', 'GOPGroomers']"
1597739793386987520,28,Ruth Barbetta,@keepitwilder Opinion: I would like to see John Kennedy speak it like it is… #MAGA,Tue Nov 29 23:50:25 +0000 2022,0,1,Champion of Underdogs... Captivated by Truth... Blessed to be Blessed... A bit of a Wildflower...,5159,3401,0,Unknown,Unknown,Unknown,['MAGA']
1597739785753309184,29,Florida Red Pill,@POTUS #fjb and his entire administration. #maga with American oil,Tue Nov 29 23:50:24 +0000 2022,0,0,,59,137,0,"Free State of Florida, USA",Unknown,Unknown,"['fjb', 'maga']"
1597739780917587969,30,An Observing Nashvillian,@RogueScholarPr #democrats will be too busy watching their new holiday magic! https://t.co/rqZXFmbQZs,Tue Nov 29 23:50:22 +0000 2022,0,3,"American, voter, hater of the liberal sickness attacking Christian values in America.",78,266,0,"Nashville, TN",Unknown,Unknown,['democrats']
1597739727750582272,31,RonaldFrump,@alexbruesewitz 43% of the country is GOP. A smaller percentage is #MAGA. You are overvaluing your vast majority.,Tue Nov 29 23:50:10 +0000 2022,0,0,Shhh...just be cool and no one will know #MAGA,670,208,0,Unknown,Unknown,Unknown,['MAGA']
1597739657646641154,32,iWpost,"Pennsylvania Senate debate: Oz declares victory over Fetterman as the two clashed over abortion, fracking #Politics
https://t.co/LvNQUyGndb",Tue Nov 29 23:49:53 +0000 2022,0,0,,31,21,0,Unknown,Unknown,Unknown,['Politics']
1597739482840969216,33,Restoration of Sanity,@rhonda_harbison @GOPLeader Now don't let the truth get in the way of Quevin trying desperately to become Speaker. And we were told time &amp; time again how great the economy was when #GOP ran everything.,Tue Nov 29 23:49:11 +0000 2022,0,1,,274,261,0,"Fort Wayne, IN",Unknown,Unknown,['GOP']
1597739457243140097,34,JC Yoo,"@SenSchumer And who do we have to thank?  Ironically, the Republicans!  Let all of America thank the #GOP today.  God bless America.  USA. #USAvsIran #FIFA23",Tue Nov 29 23:49:05 +0000 2022,0,0,Ipsa Scientia Potestas Est,90,156,0,"Berkeley, CA",Unknown,Unknown,"['GOP', 'USAvsIran', 'FIFA23']"
1597739361214177280,35,David Earl Williams III,"The Senate, with its 60-vote threshold, was the main obstacle to the bill’s passage, but it passed with a 61-36 vote. The House is expected to easily pass it before sending it to President Biden’s desk. #VoteBlue #GoBlue 

https://t.co/10ioM8c3Qw",Tue Nov 29 23:48:42 +0000 2022,0,0,"U.S. Navy Vet, Democrat, Co-founder of Chicago Missing Persons Guild, & Author of @ValorTale (LitRPG series) #VoteDewIII I didn’t vote for the Orange dictator",12940,9004,0,"Chicago, Illinois",Unknown,Unknown,"['VoteBlue', 'GoBlue']"
1597739344454111232,36,JC Yoo,@amyklobuchar And who do we have to thank?  The Republicans!  Let all of America thank the #GOP today.  God bless America.  USA. #USAvsIran #FIFA23,Tue Nov 29 23:48:38 +0000 2022,0,0,Ipsa Scientia Potestas Est,90,156,0,"Berkeley, CA",Unknown,Unknown,"['GOP', 'USAvsIran', 'FIFA23']"
1597739331833282562,37,Robert S Skipp 🍸,@BrynnTannehill We Xers knew the #GOP would fuck us back in the 80s.,Tue Nov 29 23:48:35 +0000 2022,0,7,,347,242,0,"Robotopia, Futureville ",Unknown,Unknown,['GOP']
1597739111653478400,38,Lurabyss,"@BW Does that federal protection require ALL 50 states to accept, for example, adults married to underage same sex ""spouses"" if that version of marriage gets passed in some circus like, oh I don't know, California? 🤨

@GOP @SenateGOP @SenateDems #USA #America #MAGA @HouseGOP https://t.co/lUOJRwG7aJ",Tue Nov 29 23:47:43 +0000 2022,0,0,"F-14 Navy Vet, Designer, Systems Engineer, Entrepreneur, Defending God, Country, Women & Children From Leftist Hordes. I've Got Your Six! #Truthsocial #Rumble",4167,5025,0,Indiana USA,Unknown,Unknown,"['USA', 'America', 'MAGA']"
1597738922947522560,39,whisperwatch,"Watching ""Stephen A Smith, Joe Budden Pod Make Excuses for Jerry Jones"" 🍿

#StephenASmith #JerryJones 
#politics #ados 

https://t.co/pt9RKTmuYr",Tue Nov 29 23:46:58 +0000 2022,0,1,"🇺🇸
I think ppl who smear #ados want to use Black American descendants of slavery for their own predatory political & financial ambitions.",1929,162,0,Unknown,Unknown,Unknown,"['StephenASmith', 'JerryJones', 'politics', 'ados']"
1597738889892057091,40,Ruth Barbetta,@hrkbenowen Opinion: Probably happen about the same time  Pence apologizes for being a  pedophile… #MAGA,Tue Nov 29 23:46:50 +0000 2022,0,0,Champion of Underdogs... Captivated by Truth... Blessed to be Blessed... A bit of a Wildflower...,5159,3401,0,Unknown,Unknown,Unknown,['MAGA']
1597738857805774848,41,Brian Bowen,"@mtgreenee // Kari Lake didn’t lose her election.//

Oh girl, STOP!  Not only did @KariLake lose her election, but so did every other candidate #Trump endorsed!

Y'all be so cheap and conflicted!  It's not healthy!  Seek help!  #MAGA https://t.co/TSOQVDcfDT",Tue Nov 29 23:46:42 +0000 2022,0,0,"LGBTQ + WOMEN Inclusive Theology: https://t.co/ylG70R26I5
FOUNDER: Unicorns For Zion
AUTHOR: https://t.co/QABMdjrCiI
GAY | GOY | GUY",1934,4548,0,"San Francisco, California",Unknown,Unknown,"['Trump', 'MAGA']"
1597738833751134209,42,Born A Rebel,"@AbrahamHamadeh Arizonans do not need an AG with absolutely NO LEGAL experience. You can’t even get a good lawyer let alone try your own case!!!!

I told you after I read all 24 pages of your meritless, frivolous lawsuit that it would get kicked!!! 
Never try to fool people in #AZ!  #MAGA #LOST",Tue Nov 29 23:46:37 +0000 2022,0,0,"Fan of Music, Art & Food. Traveled the world. True Reagan Conservative Republican. Never Trump! Love my family. I was actually born on a Sunday morning. TY Tom.",818,864,0,Arizona,Unknown,Unknown,"['AZ', 'MAGA', 'LOST']"
1597738832619008001,43,Florida Red Pill,@ericswalwell @ReverendWarnock #takeourcountryback county by county school board by school board. #maga,Tue Nov 29 23:46:36 +0000 2022,0,0,,59,137,0,"Free State of Florida, USA",Unknown,Unknown,"['takeourcountryback', 'maga']"
1597738810753699840,44,Rox 🩸🦷,"@missynurmi @MegStEsprit @KevinMKruse 😃Yeeees! Not a teacher, but I constantly include ""destroying public schools"" in my rant list of things the GOP is focused on. #voteblue",Tue Nov 29 23:46:31 +0000 2022,0,1,"I'm someone's mother, grandmother, sister, aunt, cousin. So if you could stop mocking the doctors now, that'd be great.",82,180,0,Unknown,Unknown,Unknown,['voteblue']
1597738623163830272,45,Republican Swine,"#MAGAts 
#MAGATrash 
#MAGA 

GOOD!  Enjoy prison you low-life, traitorous MFers. Hope you fucking ignorant, violent trash never see the light of day again. 

Two Oath Keepers, including founder, found guilty of seditious conspiracy in Jan. 6 case https://t.co/b2opacQhLy",Tue Nov 29 23:45:46 +0000 2022,4,14,When Republicans win you lose.  Dedicated to shrinking the Republican party to a size you can fit in a bathtub and drowning it. Liberal and Progressive!,36739,31781,4,Binary,Unknown,Unknown,"['MAGAts', 'MAGATrash', 'MAGA']"
1597738552661782528,46,Scott,@TPostMillennial These fools will forever be in the minority. I’m leaving the #GOP and no I despise liberals even more. So🤷‍♂️ I guess I’m done,Tue Nov 29 23:45:30 +0000 2022,0,0,"US Air Force SMsgt retired, Registered Nurse Retired, Constitutional Conservative.",3669,2401,0,"Tampa, FL/Blairsville, GA ",Unknown,Unknown,['GOP']
1597738496797597696,47,Peggy Shinners,Come on GA !!!! We need you. We need this !!! #RaphaelWarnock #VoteBlue https://t.co/bFnvFYsttf,Tue Nov 29 23:45:16 +0000 2022,0,0,Lifelong Wisconsinite Mother & Grandma. Proud Liberal Democrat. Follow me: Bluesky @pshinkicker61 & Instagram @pglynn61 “It Broke My Heart But Fixed My Vision”,5725,5763,0,"New Berlin, Wisconsin",Unknown,Unknown,"['RaphaelWarnock', 'VoteBlue']"
1597738483845836800,48,Brian Bowen,"// Kari Lake didn’t lose her election.//

Oh girl, STOP!  Not only did @KariLake lose her election, but so did every other candidate #Trump endorsed!

Y'all be so cheap and conflicted!  It's not healthy!  Seek help!  #MAGA",Tue Nov 29 23:45:13 +0000 2022,0,0,"LGBTQ + WOMEN Inclusive Theology: https://t.co/ylG70R26I5
FOUNDER: Unicorns For Zion
AUTHOR: https://t.co/QABMdjrCiI
GAY | GOY | GUY",1934,4548,0,"San Francisco, California",Unknown,Unknown,"['Trump', 'MAGA']"
1597738442892357632,49,Shayne,"Amen!!!

#MAGA #AmericaFirst",Tue Nov 29 23:45:03 +0000 2022,0,0,"A strong believer in our Lord and savior Jesus Christ, the grandson of a Marine in Heaven, MAGA supporter and the proud father to 2 daughters in Heaven.",5841,7497,0,"Upstate, NY",Unknown,Unknown,"['MAGA', 'AmericaFirst']"
1597738324164481025,50,Naumi 🇨🇦🇺🇦🇵🇸,"Domestic terrorists from maga got what they deserved 

More of this - every Jan 6th terrorist must be jailed

#maga #Trump2024",Tue Nov 29 23:44:35 +0000 2022,0,0,"#ResistanceAB Opinions, and tweets are personal. Retweets are not endorsement",560,1177,0,Unknown,Unknown,Unknown,"['maga', 'Trump2024']"
1597738312873410561,51,KC Happenin',@FrankMikeDavis1 @duty2warn 38th in education and 43rd in higher education. 'Nuff said. Keep 'em angry and keep 'em ignorant.  That's #GOP 101. #GOPTraitorsToDemocracy #GOPSeditiousTraitors #GOPLies,Tue Nov 29 23:44:32 +0000 2022,0,2,"Born and raised in beautiful WA State. Realistic optimist. Quietly spiritual. Woman, wife, mother, sister...and Warrior for the light. 
Pronoun: she/her",205,551,0,Unknown,Unknown,Unknown,"['GOP', 'GOPTraitorsToDemocracy', 'GOPSeditiousTraitors', 'GOPLies']"
1597738262403350528,52,LC ~ I’m with her 🇺🇸,"This is major landmark legislation - The Senate has voted to pass the Respect for Marriage Act 61 to 36.

#EqualRights #LGBTQIA 
#politics 
#interreacialMarriage

https://t.co/mb03OHg2r9",Tue Nov 29 23:44:20 +0000 2022,31,79,"Human greatness does not come in wealth or power, but in character and goodness. I'm with her. #NJ07 #BLM https://t.co/UI0Z38PaBx",35928,34369,1,"New Jersey, USA ",Unknown,Unknown,"['EqualRights', 'LGBTQIA', 'politics', 'interreacialMarriage']"
1597738152621662208,53,Jon Spangler #VoteBlue #SlavaUkrainii! DumpTr$mp!,@JamesSkeldon I suspect a #MAGA sabotage plot...,Tue Nov 29 23:43:54 +0000 2022,0,0,"Writer-editor, bicycle activist, LAB League Cycling Instructor #3175. Episcopalian, choral singer (bass). Married to Linda Hudson since 1988. BART Bicycle TF.",1793,4838,0,"Alameda, California USA",Unknown,Unknown,['MAGA']
1597738086720745472,54,Shayne,"God gave NY one chance and of course Democrat voters blew that chance up.

Democrat politics is like cocaine to them.

#MAGA #AmericaFirst",Tue Nov 29 23:43:39 +0000 2022,0,1,"A strong believer in our Lord and savior Jesus Christ, the grandson of a Marine in Heaven, MAGA supporter and the proud father to 2 daughters in Heaven.",5841,7497,0,"Upstate, NY",Unknown,Unknown,"['MAGA', 'AmericaFirst']"
1597738046845485057,55,Shanna Poppenheimer,"#democrats! Yay, go y’all! So many jobs created and got all the “important things voted on today! I’m sure this will make waves! ❤️😂",Tue Nov 29 23:43:29 +0000 2022,0,0,"I still do not understand Twitter, yet here I am!  FYI I am NOT smart. I just wear glasses! 🤷🏼‍♀️",121,276,0,"Hernando, MS",Unknown,Unknown,['democrats']
1597737912220934144,56,Joe Kawaja,"The political system is broke, dysfunctional, unresponsive, disconnected, undemocratic and nothing more than a totalitarian entity with a monopoly on violence, taxation and money printing. It represents no one but itself ( ie. party duopoly) and its donors. #politics #government",Tue Nov 29 23:42:57 +0000 2022,1,1,It's called FREEDOM|  Free thinker| Geopolitics |Religion| Meme me up Scottie| Truth seeker | Ruthlessly censored on X for antizionist views|,1005,653,2,Unknown,Unknown,Unknown,"['politics', 'government']"
1597737856549933056,57,@JosephGilleland 🇮🇱,"@jsmith4966 @1776Gretchen Yep, and based on #Midterms2022 this time the sheep will be more compliant than the first time.",Tue Nov 29 23:42:44 +0000 2022,0,0,“Human history is the long terrible story of man trying to find something other than God that will make him happy.” CS Lewis - I own way to many Run’n Shoes.,15804,17045,0,Western NC,Unknown,Unknown,['Midterms2022']
1597737714882908165,58,Porter Anderson,"Media: ""The Senate passed landmark legislation Tuesday to mandate federal recognition for same-sex marriages as a lame-duck Congress mustered a notable moment of bipartisanship before #Democrats were to lose their unified control"" of the Hill. @anniekarni https://t.co/IjUcrBwaGP https://t.co/dCPR2ONwwk",Tue Nov 29 23:42:10 +0000 2022,2,1,@PubPerspectives Editor-in-Chief | Priors: @CNN USA; @CNN International; @CNN.com; @VillageVoice;  @UN @WFP Rome; INDEX Copenhagen; @TheBookseller London,24845,1807,0,Unknown,Unknown,Unknown,['Democrats']
1597737699477274624,59,Emmett W Moore #BlackLivesMatter,Keep voting #voteblue end gun violence https://t.co/ye0CExAdsS,Tue Nov 29 23:42:06 +0000 2022,0,0,real estate investor Save Moore Real Estate,2133,4772,0,"Lehigh Acres, FL",Unknown,Unknown,['voteblue']
1597737605290168321,60,Nonfollowable to many...,@robreiner It’s all perception.  I’m sure Coke considers their recipe to be highly classified top secret.  I can’t state this enough that probably nobody cares.  Rat brand cola tastes exactly the same as coke and they had zero sales last year… #MAGA,Tue Nov 29 23:41:44 +0000 2022,0,0,"Part time idiot. Roam a library. Your cross does not diminish other's suffering. Sometimes I pay attention to SPORTS! Spawned in the depths of Sioux City, IA",286,1368,0,68131,Unknown,Unknown,['MAGA']
1597737583068745729,61,One Determined,Today’s @GOP is gross and doesn’t represent America. #GOP Only represents Qanon fools and MAGA confederate traitors.,Tue Nov 29 23:41:38 +0000 2022,0,0,"Freedom loving environmental advocate. Pro-Ukraine, Pro-Local Business, Pro-Democracy. Balance, hard work, and practical solutions. I block idiots. #FactsMatter",239,393,0,"Austin, TX",Unknown,Unknown,['GOP']
1597737522628800512,62,Nur,@julie_kelly2 They are unsupportable. #GOP,Tue Nov 29 23:41:24 +0000 2022,0,0,All I really know is the extent of my own ignorance. Independent Voter and Military Veteran. Sons of the American Revolution.,2342,3306,0,Unknown,Unknown,Unknown,['GOP']
1597737422711709697,63,GlobalNobles,#joebidensamerica Just let it go…. This is why #MAGA https://t.co/nvakwLHNMG,Tue Nov 29 23:41:00 +0000 2022,0,1,,530,967,0,"Florida, USA",Unknown,Unknown,"['joebidensamerica', 'MAGA']"
1597737241178439680,64,Shayne,"It's safe to say Chuck Schumer is anti-christian with this stupid pathetic stunt!!!

#MAGA #AmericaFirst",Tue Nov 29 23:40:17 +0000 2022,0,0,"A strong believer in our Lord and savior Jesus Christ, the grandson of a Marine in Heaven, MAGA supporter and the proud father to 2 daughters in Heaven.",5841,7497,0,"Upstate, NY",Unknown,Unknown,"['MAGA', 'AmericaFirst']"
1597737171037065217,65,Wendy,"Hey #oathkeepers, you too #proudboys, and ANY #GOP participants; https://t.co/SE5vdw6pbc",Tue Nov 29 23:40:00 +0000 2022,1,2,"mansplainers,magats +morons are 100% IGNORED. International Operations Director in previous life . Life is great with Cutie Patootie 💓 

 ✈️🏝🏀🏈🏒 🏊‍♀️ 🌎",1266,1629,0,seaside,Unknown,Unknown,"['oathkeepers', 'proudboys', 'GOP']"
1597737168985792517,66,ORF,"Given the larger polarisation of #American society, a divided Congress would likely deepen rather than lessen the divide, opines @seemasirohi. #Midterms2022 https://t.co/sgxCeLY7tD",Tue Nov 29 23:40:00 +0000 2022,0,0,"Non–partisan, independent analyses on security, strategy, economy, development, energy and global governance.",153735,157,0,India,Unknown,Unknown,"['American', 'Midterms2022']"
