Tweet ID,Tweet_count,Username,Text,Created At,Retweets,Likes,User Bio,Follower Count,Following Count,Replies,Location,Age,Gender,Hashtags
1972805217784910263,37,Alex Q,"For 196 countries with available data, there is a correlation of -0.008 between FIREARMS PER 100 PEOPLE and INTENTIONAL MURDER RATE.

The correlation is basically irrelevant.

Guns don't kill people. People do.

#GunControl
#2ndamendment
#GunOwnership https://t.co/MGdAA0XFg0",Mon Sep 29 23:26:31 +0000 2025,0,0,"You may be right, you may be wrong, but if you want to impose your ideas, you are evil.",463,248,1,Unknown,Unknown,Unknown,"['GunControl', '2ndamendment', 'GunOwnership']"
1972804691579859193,38,StonyKid,Is it still too early? You can’t deny this though 🤣💀🤣 #MAGA #CharlieKirk #humor ??? You got your humor 🤌👍 https://t.co/QE6PF14XFm,Mon Sep 29 23:24:26 +0000 2025,0,0,"#powertoglobalhumanity … IJS if I end up on Naked and Afraid, she’s getting pregnant in the jungle. yes yes, period!",16,0,0,"Las Vegas, NV",Unknown,Unknown,"['MAGA', 'CharlieKirk', 'humor']"
1972804383441322424,39,Robert Newcomb - Irregular/Asymmetric Warfare & AI,"@phil_lyman I have a few questions on this too that I sent out. There was a lot of blood in the grass, and around where he was sitting and they wanted to clean it up.  There is a memorial planned - the state of #Utah and a UVU committee is designing it.
https://t.co/2y1ruCGfGk",Mon Sep 29 23:23:12 +0000 2025,0,1,"Engineer/Scientist, Adv tech, AI, All things Warfare, U.S. Navy Veteran.

1st Amd & CONSTITUTION. LDS, Politics, former U.S. Senate candidate. Public Speaker.",2275,1478,0,Utah,Unknown,Unknown,['Utah']
1972804088384422168,40,IsMiseLeMeas,"At this stage I’m undecided as to who’s crazier, christians or mormons? They’re both batshit looney tunes but one has a real edge.
#Utah",Mon Sep 29 23:22:02 +0000 2025,0,0,"I instablock liars, antivaxxers, whataboutery, ad hominem, religious nuts and musk cuck blue ticks.",767,1481,0,Unknown,Unknown,Unknown,['Utah']
1972803436216557645,41,Paul Roberts,"Is that an acceptable number of deaths in defence of your second amendment, #USA #Trump #charliekirk ?

Nine people dead and scores injured over weekend of mass US shootings https://t.co/JVJA8jyR5I",Mon Sep 29 23:19:26 +0000 2025,0,1,"married, 2 sons, 2 granddaughters, ex-housing & health, watches football #CTID @ManCity Chair Crete Blues OSC branch & runs, Salford Harriers μαθαίνω Ελληνικά",801,1496,0,"Crete, Greece",Unknown,Unknown,"['USA', 'Trump', 'charliekirk']"
1972803249150583028,42,MaryMacElveen 🇺🇸,"I was listening to Larry Johnson who is Former CIA on Dialogue Works @Dialogue_NRA & Redacted News @TheRedactedInc With @ClaytonMorris & @natalimorris who basically put the kabash on a 30.06 bullet killing #CharlieKirk. It would have blown his head off. Both programs streamed today.

Dialogue Works:
https://t.co/re0Mvnrol0

Redacted News
https://t.co/HA1Cx95T87",Mon Sep 29 23:18:42 +0000 2025,0,0,A new reality is here. This is no longer the America we grew up in. No heroes to save us. Only our belief in God. Find Him in The Catholic Church. 🙏♥️✝️⛪,6145,1978,1,?,Unknown,Unknown,['CharlieKirk']
1972802907654496365,43,Faucistologist,"Did you know that #TPUSA rented for $200K, with nothing announced about its purpose, the State Farm Stadium back in May for the date of Sep 21, with all costs included confirmed by AZSTA, and this coincidence allowed the organization of Charlie Kirk's funeral service in few days?",Mon Sep 29 23:17:20 +0000 2025,0,0,I am Palestinian 🇵🇸,1429,2943,0,Gaza,Unknown,Unknown,['TPUSA']
1972802689986888101,44,Trent Lane,"So, two more tragic mass shootings with multiple victims killed… when will it be enough, @GOP? How many lives are steep enough a price for you to take action? #GunControl #GunReform #MassShooting #TakeAction #AmericanTragedy",Mon Sep 29 23:16:28 +0000 2025,0,0,"Frontman of Mystik Spiral, brother to Jane, friend of Daria. Politically opinionated. MAGATS = BLOCKED #LGBTQ rights are human rights.",331,523,0,Lawndale,Unknown,Unknown,"['GunControl', 'GunReform', 'MassShooting', 'TakeAction', 'AmericanTragedy']"
1972802216542294244,45,Dave,@RepSwalwell @JDVance Unless you're MURDERING #CharlieKirk,Mon Sep 29 23:14:35 +0000 2025,0,0,"Proud American Republican Voter who knows that the Trump Administration is doing EVERYTHING they can to to SAVE this GREAT Country! 
#MAGA  #PATRIOT",3372,5914,0,"South Carolina, USA",Unknown,Unknown,['CharlieKirk']
1972801274954604882,46,Rico,"@TRHLofficial Quick Trial? My ass
You Maga #Trump AntiChrist political-christian LGBTQ whores !

#CharlieKirk",Mon Sep 29 23:10:51 +0000 2025,0,1,"Woah, Wait, What ?",70,1,1,Unknown,Unknown,Unknown,"['Trump', 'CharlieKirk']"
1972800718584361324,47,Meowz47,"IF YOU THOUGHT #CharlieKirk was A RACIST , THINK AGAIN!! YOU JUST DIDN’T know Charlie                 👇👇👇👇👇https://t.co/YkxmGGwDgI",Mon Sep 29 23:08:38 +0000 2025,0,0,✝️🙏🇺🇸❤️☮️ ALWAYS #TeamTrump ‼️ FCK OFF LEFTISTS‼️,385,1070,0,AMERICA ,Unknown,Unknown,['CharlieKirk']
1972800434365673675,48,MyCatsLoveTrump 🇺🇸 ✝️💁🏻‍♀️ ❤️🐈 🐈‍⬛ 🐈,"@AnonDogeMon @LauraLoomer And you shouldn’t demonize OR KILL the people you don’t agree with! @TheDemocrats @theleftyleague @TheLiberal_ie @theliberals @theliberals #debatesNOTdeath 
#CharlieKirk #CandaceOwens #LauraLoomer",Mon Sep 29 23:07:31 +0000 2025,0,0,"DM🟰❌‼️ F(54) #CHRISTIAN #CatMom #Grandma #HappilyMarried #BrutallyHonest Nuthin personal, just don’t like U! Queen of Snark #2A #1A #FAFO . #LUPUS sucks!",5881,7421,1,"Pittsburgh, PA",Unknown,Unknown,"['debatesNOTdeath', 'CharlieKirk', 'CandaceOwens', 'LauraLoomer']"
1972800343538040841,49,Gordon Anic,"@itsmorganariel @itsmorganarieI 

I think he is a conservative, you know like #trump. 

#CharlieKirkdead #CharlieKirk #israel #AIPAC #ADL",Mon Sep 29 23:07:09 +0000 2025,0,0,"Take charge of your health and fitness! Be More, Do More, Expect More of Yourself! Question Mainstream Narratives! Be Kind to Strangers and Animals!",3128,4534,0,"Arvada, CO",Unknown,Unknown,"['trump', 'CharlieKirkdead', 'CharlieKirk', 'israel', 'AIPAC', 'ADL']"
1972800104345075946,50,Crystal Grindstaff,"@RealCandaceO #CharlieKirk
Was it the Deep STATE❓️ https://t.co/44nFwzdMTH",Mon Sep 29 23:06:12 +0000 2025,0,0,,15,93,0,Unknown,Unknown,Unknown,['CharlieKirk']
1972799496628342825,51,Lesley🌺,"@NJBeisner Are you still chirping on about #charliekirk? Everyone's moved on, you should too.",Mon Sep 29 23:03:47 +0000 2025,0,0,"but but but.....freedom of speech!?!🤷🏻‍♀️          
Galatians6:7 ♱",35,56,0,🏴󠁧󠁢󠁳󠁣󠁴󠁿🕊️,Unknown,Unknown,['charliekirk']
1972799410208919995,52,Anthony Preziosi,"This is odd, given the way Americans love to commemorate places of great tragedy.
A fish stinks from the head, and this fish really stinks.
#CharlieKirk",Mon Sep 29 23:03:26 +0000 2025,0,0,"Supports St. Jude’s Hospital. Qualified TRX Trainer. Retail investor. Phillies, Orioles, Eagles. Fan of Nick Castellanos. Cat dad. Baseball card collector.",1367,142,0,"West Deptford, NJ",Unknown,Unknown,['CharlieKirk']
1972799341141405781,53,The Colonel,"The Finnisher 👑 💜

#utahjazz #utah #utahjazz #saltlake #saltlakecity #saltlakecityutah #slc #nba #nbabasketball #graphicdesign #graphicdesigner #sports #sportsdesign #basketball #TakeNote #mountainbasketball https://t.co/F348kqNN5U",Mon Sep 29 23:03:10 +0000 2025,0,2,Graphic Designer & Sports Card Collector #TakeNote #BoltUp #TusksUp #BYU,3075,391,0,"Utah, USA",Unknown,Unknown,"['utahjazz', 'utah', 'utahjazz', 'saltlake', 'saltlakecity', 'saltlakecityutah', 'slc', 'nba', 'nbabasketball', 'graphicdesign', 'graphicdesigner', 'sports', 'sportsdesign', 'basketball', 'TakeNote', 'mountainbasketball']"
1972799160035443176,54,inuHS,"#TPUSA Loss Charlie.
https://t.co/lni0bGM3ZY",Mon Sep 29 23:02:27 +0000 2025,0,0,,301,232,0,"California, USA",Unknown,Unknown,['TPUSA']
1972799091194376250,55,💖👑Crypto Queen Coco 👑💖,@BattLiz @nicksortor It's not. They aren't true Christian's. They spread propaganda for click bait and dollars just like #CharlieKirk,Mon Sep 29 23:02:10 +0000 2025,0,1,"UNFILTERED Free Lance Journalist Political Commentator-AI/Digital Creator-Crypto Investor-Attorney who loves America, animals, sunshine and peace. 🇺🇸",2341,7475,0,Europe to LA ,Unknown,Unknown,['CharlieKirk']
1972798942543847627,56,Youngstown Studio,"In this clip from Youngstown's Talk Channel, Kelin discusses how claims against Charlie Kirk have widely been debunked since his untimely death. #charliekirk 

Full episode: https://t.co/o4YsPzxtiI https://t.co/iQ6JkycVGe",Mon Sep 29 23:01:35 +0000 2025,0,0,"Podcasting/interview studio in downtown Youngstown, Ohio. Home of Youngstown's Talk Channel! Live weekdays at 9 a.m. on X and YouTube!",193,220,0,"Youngstown, OH",Unknown,Unknown,['charliekirk']
1972798878945599649,57,cbowlby,"Is 6.8% the New Normal for Mortgage Rates? | ""Experience you can trust""
https://t.co/fosWd5neN7
#utah #utahhomes #utahrealestate #utahrealtor #utahhousing #utahrentals #housing #realestate #realtor",Mon Sep 29 23:01:20 +0000 2025,0,0,,4,13,0,Unknown,Unknown,Unknown,"['utah', 'utahhomes', 'utahrealestate', 'utahrealtor', 'utahhousing', 'utahrentals', 'housing', 'realestate', 'realtor']"
1972798776986181938,58,Jodi Reynosa,"Utah: Among States With High Home Values by 2030 | Luxury Real Estate Locally and Globally
https://t.co/Sf9shldQLr
https://t.co/JjJcf4IZq0
#eXp #JodiReynosaRealEstate #utah #utahhomes",Mon Sep 29 23:00:55 +0000 2025,0,0,Your Future Utah Realtor | KSL News Specialist | YouTube Host: “Guided“ | Singer | Ballroom Dance Lover | ENTP | Alexandra's mom,176,613,0,"Utah County, Utah",Unknown,Unknown,"['eXp', 'JodiReynosaRealEstate', 'utah', 'utahhomes']"
1972798760355848315,59,MaryMacElveen 🇺🇸,Making changes to where #CharlieKirk was so brutally assassinated is a signal by those in power that it's time to move on from Charlie Kirk. I hate sounding callous but I think they used him in death. They already have someone new for all of us to follow and who is Isreal friendly in #BrilynHollyhand. Remember Charlie Kirk began questioning Israel's actions. That is not allowed in the world of politics. Let's just see how much @BrilynHollyhand has received from the State of Israel. He will do just fine spreading their propaganda. Interestingly he was being questioned on @FoxNews at the time of his assassination. Now why was that? Coincidence? You be the judge.,Mon Sep 29 23:00:51 +0000 2025,4,16,A new reality is here. This is no longer the America we grew up in. No heroes to save us. Only our belief in God. Find Him in The Catholic Church. 🙏♥️✝️⛪,6145,1978,0,?,Unknown,Unknown,"['CharlieKirk', 'BrilynHollyhand']"
1972798639236960686,60,TAXI,Kimmel’s suspension is over—now it’s the viewers’ turn to decide how the comeback lands. 🎤 #CharlieKirk #USA #JimmyKimmel #ABC #TV https://t.co/JfxTr2OWvt,Mon Sep 29 23:00:23 +0000 2025,0,1,"Journaling ideas since 2003. 
#Design #Art #Technology #Innovation #CreativeInspiration",415692,163,1,Everywhere,Unknown,Unknown,"['CharlieKirk', 'USA', 'JimmyKimmel', 'ABC', 'TV']"
1972798550187921544,61,Update News,"The Assassination of Charlie Kirk &amp; the New Age of Violence
https://t.co/9QJX21hcuD

#CharlieKirk #PoliticalViolence #MAGA #USPolitics #Trump #Democracy #Extremism #Polarization #CivilDiscourse #AmericanHistory https://t.co/5xOOLpKiF0",Mon Sep 29 23:00:01 +0000 2025,0,0,"Your go-to source for breaking news analysis, global stories, and insightful analysis. Stay informed with the latest headlines, all in one place.",4,6,0,Unknown,Unknown,Unknown,"['CharlieKirk', 'PoliticalViolence', 'MAGA', 'USPolitics', 'Trump', 'Democracy', 'Extremism', 'Polarization', 'CivilDiscourse', 'AmericanHistory']"
1972797440622506146,62,Pennie,Reasons why we should have physical Bible  #shorts  #charliekirk https://t.co/3o9vBhlUK7 via @YouTube,Mon Sep 29 22:55:37 +0000 2025,0,0,,29,390,0,Unknown,Unknown,Unknown,"['shorts', 'charliekirk']"
