Tweet ID,Tweet_count,Username,Text,Created At,Retweets,Likes,User Bio,Follower Count,Following Count,Replies,Location,Age,Gender,Hashtags
1393324014341296128,11,KathyLynne,"And it only delayed them for a few hours .. 

#CapitolRiots",Fri May 14 21:55:06 +0000 2021,3,2,🇺🇸 Opinions on Current Affairs | 🔎 Seeking Truth Over Narrative | 📈 Pro-Free Speech & Liberty,6058,4848,0,"Florida, USA",Unknown,Unknown,['CapitolRiots']
1393323550510039040,12,Coalition for the Common Defense,"Investigate the insurrectionists.

#January6th #CapitolRiots #Insurrection",Fri May 14 21:53:15 +0000 2021,0,0,"A group of like-minded citizens resolved to defend the rights of fellow citizens from abuses of power. #StandAgainstTyranny
(Likes/RTs are not endorsements).",145,221,0,United States,Unknown,Unknown,"['January6th', 'CapitolRiots', 'Insurrection']"
1393320759053914115,13,Catherine Herridge,"#CapitolRiots multiple committee investigations into security, intelligence failures and now a 9/11 Commission style probe.  @Grace_Segers 
https://t.co/5sJhQPydIr",Fri May 14 21:42:10 +0000 2021,75,177,"Emmy winning investigative  journalist.  Telling the stories I could not tell before, where the facts have a power all their own.  #CatherineHerridgeReports",1012552,48,151,"Washington, D.C.",Unknown,Unknown,['CapitolRiots']
1393316671784292352,14,Jyotir M. Das🇺🇦,He is another incompetent moron #GOPLiesAboutEverything #GOPSeditiousTraitors #CapitolRiots Riot Video Contradicts GOP Rep. Andrew Clyde's Denial Of Capitol Riot https://t.co/Hp7y7y6K69 via @Yahoo,Fri May 14 21:25:55 +0000 2021,0,0,"Liberal, free spirit. Being Human & Live and Let Live. Patriotism means to stand by the country. It doesn't mean to stand by a political party.https://t.co/FEuWuf4sr9",637,651,0,singapore,Unknown,Unknown,"['GOPLiesAboutEverything', 'GOPSeditiousTraitors', 'CapitolRiots']"
1393314551924498432,15,America Held Hostage,"America post-freedom:

Day 115 of fake election winners

Week 60 of two weeks to flatten the curve

#WeStandWithTrump #StopTheSteal #PresidentAsteriskBiden #UnionOfSovietStatesOfAmerica #Covid19 #Scamdemic #MakeOrwellFictionAgain #ResistCommunism",Fri May 14 21:17:30 +0000 2021,0,0,"Held hostage by the left, working to fix that. MAGA!
Article 1 Section 8 & 10th Amendment",98,88,0,the right side of the aisle,Unknown,Unknown,"['WeStandWithTrump', 'StopTheSteal', 'PresidentAsteriskBiden', 'UnionOfSovietStatesOfAmerica', 'Covid19', 'Scamdemic', 'MakeOrwellFictionAgain', 'ResistCommunism']"
1393314338405027846,16,NY Paralegal,Jr. Taught him well. That Poor Mountain Lion 🦁 @CourtPencil @cintyvoo @adeleatplay #CapitolRiots https://t.co/nLbFKGks7q,Fri May 14 21:16:39 +0000 2021,0,2,"Avid Trial Follower; Passionate about Bacon 🥓 Marvel ❤ Star Wars 💙 Batman 🦇 Wonder Woman 🙅‍♀️Broadway/Theatre 
🎭  and Film 🎥",642,522,0,"New York, NY",Unknown,Unknown,['CapitolRiots']
1393313129317244932,17,Lene the Bruce,"Mentions go to #IAmLondaGatt a #SeditionVIP who tweeted live from the #CapitolRiots 
https://t.co/VS7neWXnY8

https://t.co/rVFrQDCjST https://t.co/9LHGXogjvT",Fri May 14 21:11:51 +0000 2021,0,0,5G Compatible,317,81,1,Montreal,Unknown,Unknown,"['IAmLondaGatt', 'SeditionVIP', 'CapitolRiots']"
1393312961880526853,18,Gladys Castle 🍀,But no prison time for #ElectionFraud ? @GovTimWalz @MNSteveSimon,Fri May 14 21:11:11 +0000 2021,0,1,I ❤️ God and America | Jesus is my Savior | Psalm 34,7503,4318,0,Unknown,Unknown,Unknown,['ElectionFraud']
1393309253620822018,19,Manuel,"@MadMerlin5 @BaddCompani @mkraju @TheDemocrats 💥 Oath Keepers Live Chat exposed plans for a return the next day, with weapons, armored vehicles, &amp; multiple militia groups #DomesticTerrorists #CapitolRiots @TheDemocrats @HouseDemocrats @SenateDems @POTUS @VP https://t.co/3cSvEuU9K1þ",Fri May 14 20:56:27 +0000 2021,0,0,,920,1253,0,Unknown,Unknown,Unknown,"['DomesticTerrorists', 'CapitolRiots']"
1393308592216870919,20,Kay,I went - did not poop publicly or smear it on the walls - maybe I missed out on the whole experience? Unclear. #tourist #Democracy #CapitolRiots,Fri May 14 20:53:49 +0000 2021,0,2,"Laughter is magical. Live each day with abandon, happiness, kindness & love. Isn't there enough to share? Respect Earth. #NoKings",6009,7034,0,Massachusetts,Unknown,Unknown,"['tourist', 'Democracy', 'CapitolRiots']"
1393308452236181504,21,Orlando,This b*tch MTG is crazy AF! She's gonna run up on the WRONG one and get a beat down in the halls of Congress. The Republican party has gone into the porcelain bowl 🚽💩 @GOPLeader @OfLincoln @SenSchumer @SenWarren #LizCheney #CapitolRiots @donlemon @CoriBush #TheView @sunny,Fri May 14 20:53:16 +0000 2021,0,1,"Son, brother, friend, tennis player, cook...HUMAN BEING. Humanity matters!❤🤗",686,2468,0,"Atlanta, GA",Unknown,Unknown,"['LizCheney', 'CapitolRiots', 'TheView']"
1393306833616445440,22,Truth,#ElectionFraud Biden is almost finished. https://t.co/c5SPCtyd06,Fri May 14 20:46:50 +0000 2021,0,2,"Finance Pro. Focus on Silver and Gold for now. Is Weimar Back?   
Shadowbanned.  100 Million + Impressions.
Prepare.",5170,7157,0,Unknown,Unknown,Unknown,['ElectionFraud']
1393302657721257984,23,Christopher Webb,"One thing January 6th made crystal clear is these are NOT really blue lives matter flags. These folks don’t give a damn about the lives of cops. 

These are ANTI Black Lives Matter flags brandished by racists. 
#Insurrection #CapitolRiots https://t.co/3Mxh013fBz",Fri May 14 20:30:14 +0000 2021,167,337,Husband | Father | Designer | California Native | Lifelong Dem,140906,18296,22,"California, USA",Unknown,Unknown,"['Insurrection', 'CapitolRiots']"
1393300133278674945,24,"Imperfect, but Forgiven. 🙃","🔥TIME TO RAISE SOME HELL!🔥🤬 OUTRAGEOUS! National GOP SILENT on Historic AZ Audit Where They Already Discovered Deleted Voting Machine Files, Missing Passwords and Routers, and Ballot Miscounts! #ElectionFRAUD! #FreedomMATTERS!https://t.co/kGLdSP4S83 via @gatewaypundit",Fri May 14 20:20:12 +0000 2021,0,2,"Conservative Constitutionalist; Pro-Life, Pro-1A #2A4Life🇺🇸🇮🇱 Evangelical Lutheran; Tolerant of other Tolerant Beliefs. 🚫Sharia Law! 🚫Marxists! 🚫Lists!",4204,4940,0,"Norman, OK",Unknown,Unknown,"['ElectionFRAUD', 'FreedomMATTERS']"
1393298189575507976,25,Warren Warner,"The Proud Boys were there and listened to Trump. The Proud Boys were brainwashed by Trumps lies. Trump told them to break into the Capitol. He ought to suffer the consequences.
#ProudBoys #CapitolRiots #DonaldTrump #Brainwashed 
https://t.co/006SrcMEKR",Fri May 14 20:12:29 +0000 2021,1,0,"I want the country to go forward, not backwards. #TWIT (That's What I Think)",190,724,0,Unknown,Unknown,Unknown,"['ProudBoys', 'CapitolRiots', 'DonaldTrump', 'Brainwashed']"
1393297688402272256,26,Dr. Demi Kouzounas,"Maine is ready to to work with you, @TommyHicksGOP to re-take Congress next year! #mepolitics #LeadRight #RedWave",Fri May 14 20:10:29 +0000 2021,2,4,"U.S. Army Veteran, Wife, Mother, Grandmother, and retired Dentist. Lifelong Mainer who was a past candidate for US Senate to Restore the American Dream",680,179,1,"Maine, USA",Unknown,Unknown,"['mepolitics', 'LeadRight', 'RedWave']"
1393295041586679810,27,Charles,"@mtgreenee As the same should go for you; those members of congress who support #WhiteSupremacist the #CapitolRiots &amp; #CapitolInsurrection should equally be expelled, so #ByeBye 🙄 #Hypocrite @RepMTG @mtgreenee",Fri May 14 19:59:58 +0000 2021,0,0,Former LEO. Board Member. Political Candidate. ΙΦΘ 🐎 #TaurusGang ♉️ #UNTAlum #CAUAlum #WKUAlum #BlackNationalism,669,4234,0,"New York, NY",Unknown,Unknown,"['WhiteSupremacist', 'CapitolRiots', 'CapitolInsurrection', 'ByeBye', 'Hypocrite']"
1393294658973880323,28,Kingwood TEA Party,"Abrams meant to say, ""the Arizona recount will finally dispel accusations of #ElectionFraud"", since she KNOWS there's nothing to find, right?",Fri May 14 19:58:27 +0000 2021,1,2,DO NOT COMPLY‼️▪︎TRUTH▪︎FREEDOM▪︎🇨🇱TX Passed School Choice🇨🇱▪︎Rule Of Law▪︎Election Integrity ▪︎🙏 Great Awakening 🙏,2460,2098,0,"Kingwood, Texas",Unknown,Unknown,['ElectionFraud']
1393292271282442243,29,Anthony Tilghman,"Over 400 people have been charged for crimes they allegedly committed during the January 6, 2021, storming of the US Capitol, according to The Washington Post. #CapitolRiots  https://t.co/9Rvs9DHvR3",Fri May 14 19:48:58 +0000 2021,0,1,"Author, Award-Winning freelance Photojournalist & Education advocate @WashInformer #Scorpio #Father Candidate for MD Delegate.",17099,7464,0,DMV,Unknown,Unknown,['CapitolRiots']
1393291745362853890,30,Darth Petty,"@GOP @TomiLahren @SenatorLoefflers @SenateGOP @TuckerCarlson @FoxNews
 I know voter fraud is big issue for y’all...
Thought y’all might want to hear about this...
#StopTheSteal",Fri May 14 19:46:52 +0000 2021,0,0,Reminder of #The53Percent....#DoneWithUNot2U,779,1101,0,Unknown,Unknown,Unknown,['StopTheSteal']
1393289133343260685,31,kturet,@Cornvelious_Dan @CDCgov's next pronouncement will be #StopTheSteal and #ChinaVirus.,Fri May 14 19:36:30 +0000 2021,0,0,Fauci for President. @tsyndrome.bsky.social,12578,13791,0,Unknown,Unknown,Unknown,"['StopTheSteal', 'ChinaVirus']"
1393286611819974662,32,John Gerard Healy,@RepAdamSchiff What I said to dissuade him from returning to my Confession Box... (there's a screenplay in here somewhere: @lennyabrahamson @markohalloran  ...) #ElectionIntegrity #stopthesteal https://t.co/gEWf4EHtAx,Fri May 14 19:26:28 +0000 2021,0,0,Shameless Actor + Whimsical Writer/Dir. of @HolyRogues. For fun visit: https://t.co/5sDbzom3i1🇮🇪🇺🇲,574,655,1,"NY/DC, USA via Cork.",Unknown,Unknown,"['ElectionIntegrity', 'stopthesteal']"
1393286602542223360,33,Gladys Castle 🍀,"This is what a huckster charlatan looks like, Minnesota. Is that an #ElectionFraud otter there, @GovTimWalz ? #ArrestWalz",Fri May 14 19:26:26 +0000 2021,0,2,I ❤️ God and America | Jesus is my Savior | Psalm 34,7503,4318,0,Unknown,Unknown,Unknown,"['ElectionFraud', 'ArrestWalz']"
1393286517401997313,34,Once and Future DirtKnap Is the Only Equity Here,"@realhuman2233 @BggMinty The 🙊🙉🙈 media refusal to report even the possibility of #ElectionFraud for #DementiaJoe reveals their lockstep obedience to cabal behind #TheBigLie.
Maybe you're right, but we mustn't be discouraged; our united growing dissent may push the grindstone slowly, ""E pur si muove""",Fri May 14 19:26:06 +0000 2021,1,0,"Blessed to be born American; son, brother, uncle, husband and father. Here for @POTUS DJTrump and my better half, because truth is ""Happy wife, happy life""",6002,7479,1,"Florida, Maine, New York, and TEXAS",Unknown,Unknown,"['ElectionFraud', 'DementiaJoe', 'TheBigLie']"
1393285750079299585,35,BERNIE SANDERS MITTENS,"Things the Republicans try to downplay 
#CapitolInsurrection 
#CapitolRiots 
#BigLie 
#MoscowMitch 
#MattGaetzIsGoingToPrison 
#MajorieTaylorGreene 
The list is never ending and neither is the gaslighting 
#GOPCorruptionOverCountry",Fri May 14 19:23:03 +0000 2021,0,0,BLM👊🏿👊🏾👊🏽TEAM UKRAINE 🇺🇦 🗳 VOTE BLUE,3863,4320,0,Unknown,Unknown,Unknown,"['CapitolInsurrection', 'CapitolRiots', 'BigLie', 'MoscowMitch', 'MattGaetzIsGoingToPrison', 'MajorieTaylorGreene', 'GOPCorruptionOverCountry']"
1393284160505237504,36,Lene the Bruce,"@MichiganTea @MCmuckraker and in #DC at the #CapitolRiots at Tourists, of course. Note the #VIPBadge. https://t.co/ssD6ckp5v3",Fri May 14 19:16:44 +0000 2021,0,0,5G Compatible,317,81,0,Montreal,Unknown,Unknown,"['DC', 'CapitolRiots', 'VIPBadge']"
1393280726255259651,37,ChickenFriedPolitics,"2019 video shows #MarjorieTaylorGreene with group of men searching building for #AOC, taunting staff through locked door; group included Greene ally who later participated in #CapitolRiots 
-Southern politics are on the menu at ChickenFriedPolitics.com-
https://t.co/FxoCYUUxpO",Fri May 14 19:03:05 +0000 2021,0,1,"Southern politics are always on the menu at ChickenFriedPolitics, offering non-partisan coverage across 14 Southern states. Likes are not an endorsement.",5988,5955,0,"Little Rock, AR",Unknown,Unknown,"['MarjorieTaylorGreene', 'AOC', 'CapitolRiots']"
1393279954671083524,38,IndivisibleGCo,"The GOP downplayed the coronavirus and people died. Now, they are downplaying the #CapitolRiots where people died. Seems to be a pattern here. We need an independent inquiry now! 

@RepKManning @SpeakerPelosi @LeaderMcConnell @SenThomTillis @SenatorBurr 

https://t.co/z92OI8XYDF",Fri May 14 19:00:01 +0000 2021,1,1,"We're citizens of Guilford County NC who care deeply about our democracy, our country, and our communities.  We won't be silent! #FBR",647,1186,0,"Guilford County, NC",Unknown,Unknown,['CapitolRiots']
1393278999065874435,39,on to bluer skies!,"Love this dude.
The Arizona Rangers... who even are they? That's not a thing. They bought all their shitty gear at the western store!
LMFAO
#ArizonaAudit
#MaricopaCounty
#StoptheSteal
@cnn https://t.co/WYRpeV15Zt",Fri May 14 18:56:13 +0000 2021,0,0,"head to BlueSky, less fascists, 10/10 would leave this hellscape again",257,203,2,One Mile High,Unknown,Unknown,"['ArizonaAudit', 'MaricopaCounty', 'StoptheSteal']"
1393277031002017794,40,James J Sarno,Hopefully Republicans do the right thing and not turn this into a joke. #CapitolInsurrection #CapitolRiots,Fri May 14 18:48:24 +0000 2021,0,0,A Bit Of Everything... #BlueCrew🌊 #RepBX #Giants100,3384,3352,0,NYC to FLA ,Unknown,Unknown,"['CapitolInsurrection', 'CapitolRiots']"
1393276610850267139,41,Truth Prevails 🇺🇸 Democrats Divide US 2 Rule U!,#NH #Audit lacks transparency!  #electionfraud  https://t.co/5PiOPN9Dci,Fri May 14 18:46:44 +0000 2021,0,0,Love everyone. #TruthJustIS & will prevail. Former ‘progressive’ #thankfullyfree! We wouldn’t be on X w/out Patriarchs risking their wealth & lives 4us😉,1676,3594,0,"Realville, Earth",Unknown,Unknown,"['NH', 'Audit', 'electionfraud']"
1393274342491017223,42,@TrumpIsPutin,"The #Trump base is filled with domestic violence types. But yeah, here's some #voterfraud for you. #StopTheSteal ! #VoterID #TrumpCult #Republicans",Fri May 14 18:37:43 +0000 2021,0,1,Teach your sons not to rape.,734,2747,0,United States,Unknown,Unknown,"['Trump', 'voterfraud', 'StopTheSteal', 'VoterID', 'TrumpCult', 'Republicans']"
1393265070982017030,43,Henderson County GOP,Here’s what I’m reading right now by @benshapiro. So many today vote with emotion &amp; ignore facts. Don’t let your personal &amp; emotional distaste for a candidate cloud the overall progress for your district or state. #gop #Republicans #redwave https://t.co/lowUcpWlCx,Fri May 14 18:00:53 +0000 2021,0,0,We are a community of Henderson County citizens and leaders who are members of the Republican Party.,228,129,1,"Hendersonville, NC",Unknown,Unknown,"['gop', 'Republicans', 'redwave']"
1393264849551953920,44,IndivisibleGCo,"Did members of Congress conduct ""Capitol Tours"" on January 5th and why? Independent inquiry NOW!! #CapitolRiots 
@SpeakerPelosi @LeaderMcConnell @SenatorBurr @SenThomTillis @RepKManning 
https://t.co/tf1WYwEScT",Fri May 14 18:00:00 +0000 2021,0,0,"We're citizens of Guilford County NC who care deeply about our democracy, our country, and our communities.  We won't be silent! #FBR",647,1186,0,"Guilford County, NC",Unknown,Unknown,['CapitolRiots']
1393264761362685952,45,MainStreet Voice,@history_wild We know this biased company will produce a biased result like all of the other so-called ‘audits’ to declare there was no fraud then use it to discredit AZ. #electionfraud,Fri May 14 17:59:39 +0000 2021,0,1,Real Conservative Truth 🇺🇸,1525,1198,0,Mainstreet USA,Unknown,Unknown,['electionfraud']
1393263601171959810,46,CrabDiving Podcast,"He was beaten, stabbed and tazed by fucking tourists. SURE! 

#CapitolRiots #GOP #Trump #wtf 

https://t.co/ZmBPwacNB0",Fri May 14 17:55:02 +0000 2021,0,1,"Cuss & laugh along! Progressive politics. Pro-democracy.
On podcast apps.
Listen live 5-7p ET M,W,F: https://t.co/or9LmUqFtv
#Antifascist #ProChoice #science",6009,5874,0,"Pensacola, FL, USA",Unknown,Unknown,"['CapitolRiots', 'GOP', 'Trump', 'wtf']"
1393262913037627392,47,Kishore Krishna Das,"""I’m not an elected official. I don’t expect anybody to give two shits about my opinions. But I will say this: Those are lies. And peddling that bullshit is an assault on every officer that fought to defend the Capitol. It’s disgraceful.”

#CapitolRiots #Republicans",Fri May 14 17:52:18 +0000 2021,0,0,"I'm Kishore. I'm into Krishna Consciousness, ARPA Projects 59-73, Dream research, Arts education, and playing the blues for my baby.",20,113,0,"Provo, Utah ",Unknown,Unknown,"['CapitolRiots', 'Republicans']"
1393262219903778817,48,NY Paralegal,"""I've followed this guy for 4 years given everything and lost it all"" 🙄 @CourtPencil @cintyvoo @adeleatplay #ProudBoys #CapitolRiots https://t.co/CLIACzF24J",Fri May 14 17:49:33 +0000 2021,0,2,"Avid Trial Follower; Passionate about Bacon 🥓 Marvel ❤ Star Wars 💙 Batman 🦇 Wonder Woman 🙅‍♀️Broadway/Theatre 
🎭  and Film 🎥",642,522,3,"New York, NY",Unknown,Unknown,"['ProudBoys', 'CapitolRiots']"
1393260440747225088,49,Jeremy Patrick ⚾️📺🎥🤙🏼,Dammit!  These #stopthesteal people were right!,Fri May 14 17:42:29 +0000 2021,0,1,There are no bad @blink182 songs or bad Denzel Washington movies | #GoHalos #finsup🐬,298,1632,1,"California, USA",Unknown,Unknown,['stopthesteal']
1393251907318292482,50,Gladys Castle 🍀,@BirderSue55 #ElectionFraud is about to break wide open. @GovTimWalz,Fri May 14 17:08:34 +0000 2021,0,2,I ❤️ God and America | Jesus is my Savior | Psalm 34,7503,4318,0,Unknown,Unknown,Unknown,['ElectionFraud']
1393250922445385729,51,Conservative Yogi,"#AZaudit
#Biden
#electionfraud 
#ElectionIntegrity
#Corruption
""We have put together the most extensive &amp; inclusive voter fraud organization""~Joe Biden 
https://t.co/gk5i4ewgu5",Fri May 14 17:04:39 +0000 2021,1,1,"When I am afraid, I put my trust in you. Psalm 56:3",1423,2282,0,"Ohio, USA",Unknown,Unknown,"['AZaudit', 'Biden', 'electionfraud', 'ElectionIntegrity', 'Corruption']"
1393250717587042307,52,Merenda Sturgeon,"@MarieMcQ1 @maryebogu44 @tnorheim @ArizonaAudit Guess you missed the part where ballot boxes were JUST FOUND?! Guess you don’t care about #electionfraud bc your guy got “chosen” by the fraud &amp; destruction of ballots, etc.. it’s NOT about Trump nor Biden! It’s about the LACK of #Integrity in the election process &amp; preventing it",Fri May 14 17:03:51 +0000 2021,0,13,❤️‍🩹R.I.P. DAD ❤️‍🩹🙏🕊️• I have 2 Amazing Sons🥰 •🏁Nascar & IndyCar Racing •Horror/Paranormal Fan~Movies/Book👻 •Life is tough-just keep on going🙏🏼•🇺🇸,182,448,0,Unknown,Unknown,Unknown,"['electionfraud', 'Integrity']"
1393249160539770880,53,Merenda Sturgeon,"@ArizonaAudit This #audit should’ve taken place BEFORE they certified! There was substantial evidence/proof of #electionfraud misconduct, etc just like in several other State’s! But ppl were so fn brainwashed by msm bs! Allowing for the 💩show to happen, seating Illegitimate, dementia Joe🙄",Fri May 14 16:57:39 +0000 2021,0,0,❤️‍🩹R.I.P. DAD ❤️‍🩹🙏🕊️• I have 2 Amazing Sons🥰 •🏁Nascar & IndyCar Racing •Horror/Paranormal Fan~Movies/Book👻 •Life is tough-just keep on going🙏🏼•🇺🇸,182,448,0,Unknown,Unknown,Unknown,"['audit', 'electionfraud']"
1393247809088917508,54,Shannon 'shannonlatif.bsky.social' Abdul-Latif,Not surprised. There were many maga military personnel at the #CapitolRiots and are anti-American. There were politicians and police officers there so why not our military. They certainly didn't show up to defend the Capitol so...,Fri May 14 16:52:17 +0000 2021,0,0,"I love life, music, fashion, beauty, validating and empowering women. helping 2 show our true beauty and strength",918,1153,1,"St Louis, MO",Unknown,Unknown,['CapitolRiots']
1393246465292709888,55,@GOPpoliticianswantyoudead 🏳️‍🌈🚵‍♂️,#ELECTIONFRAUD!  Funny how its always @GOP ... MAGA fan accused of murdering his wife -- then fraudulently submitting her ballot for Trump: prosecutors https://t.co/QpJDqVr0GG,Fri May 14 16:46:57 +0000 2021,0,0,https://t.co/jVCF6Kk0k9,1959,3137,0,"The wonders of Long Island, NY",Unknown,Unknown,['ELECTIONFRAUD']
1393246207464587270,56,the Prosecution Project,"Now tracking 512 cases (added 7) related to the #CapitolRiots

Dates adjusted for new indictments, prosecution re-groupings, additional charges...

Group Affiliation variable now available

Download CSV https://t.co/gBQEUBNs2d

We're 100% volunteer https://t.co/IRnzXZVwbF",Fri May 14 16:45:55 +0000 2021,0,1,"Examining how political violence is prosecuted in US courts. Support our independent, decentralized, & student-led work here: https://t.co/PwChTsnURq",805,309,0,Unknown,Unknown,Unknown,['CapitolRiots']
1393244716179808264,57,LiveNOW from FOX,"An active-duty Marine officer was arrested and faces charges including assaulting, resisting or impeding certain officers and obstruction of justice for his involvement in the #CapitolRiots ⬇️
https://t.co/Rc7d2tXfah",Fri May 14 16:40:00 +0000 2021,0,1,"A free, non-stop stream of breaking news and live events with live reports from across the US.  LiveNOW has limited commentary and no opinion.",11957,969,0,United States,Unknown,Unknown,['CapitolRiots']
1393244491054735364,58,Mary Casel,Well that was a hard lesson to learn. 😂. #Jan6NeverAgain #CapitolRiots,Fri May 14 16:39:06 +0000 2021,0,3,"entrepreneur, cyclist, mountain biker (I do my own stunts) ❤️huge dogs/adopt,🚫bank fraud, MSU GRAD (Nope🍊🤡) #Harris2024 #prochoice #GunReformNOW",3974,3896,0,"Michigan, USA",Unknown,Unknown,"['Jan6NeverAgain', 'CapitolRiots']"
1393244480883417096,59,Mike Hunt 🇺🇸,@DearAuntCrabby wanna bet there's the charred remains of a #Trum2020 and/or #StopTheSteal sticker on the back bumper? Maybe even an #infowars sticker on the back window?,Fri May 14 16:39:04 +0000 2021,0,13,Daddy. Husband. Patriot. Combat Vet. Armed & Trained. Old School Liberal. 🇺🇸♥️!,158,241,1,United States,Unknown,Unknown,"['Trum2020', 'StopTheSteal', 'infowars']"
1393242417453805571,60,ιяιѕн вα∂αѕѕ☘🥂🍾,". . nothing to see here, move along with your tour guide #CapitolRiots https://t.co/7jHI6U42Ur",Fri May 14 16:30:52 +0000 2021,0,1, Liquor Industry Professional〜☘〜,1083,282,0,☘ ιяιѕн вα∂αѕѕ ☘ USA🇺🇸,Unknown,Unknown,['CapitolRiots']
1393241901361467398,61,JustSearchin,Bipartisan duo in Congress announces commission to investigate Jan. 6 Capitol attack - @ABC News // #CapitolAttackCommission #CapitolRiots 👍 // https://t.co/Nv6AvbpKf8,Fri May 14 16:28:49 +0000 2021,0,0,Commentator on matters GREAT and small. (followers welcome but not required) Retired DOD 💙💙💙,2592,7383,0,MD USA,Unknown,Unknown,"['CapitolAttackCommission', 'CapitolRiots']"
1393240207747551237,62,masdnal,"A(R)IZOONA AUDITALLY BACK ALLY
FO(R)ME(R) POTUSWAMPOISONUT D(R)UG DEAL STEAL!
#STOPTHESTEAL https://t.co/J3SAY4z60j",Fri May 14 16:22:05 +0000 2021,0,0,,2334,4413,0,Unknown,Unknown,Unknown,['STOPTHESTEAL']
